depth_um,-85.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,75.000000,85.000000,105.000000
13.3,0.0,0.0,0.0,0.0,0.0,3754629.629629629,11764957264.957264,10972578347.578348,3562678.0626780624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,2614921.6524216523,9914173789.17379,9540598290.598291,982264.9572649573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7,0.0,0.0,0.0,0.0,312357.54985754983,49006410.256410256,7744658119.658119,8037749287.749288,2016844.7293447296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,0.0,0.0,0.0,0.0,0.0,3625356.125356125,6828205128.205128,6504059829.059829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.1,0.0,0.0,0.0,0.0,0.0,0.0,5446047008.5470085,5414992877.492877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.3,0.0,0.0,0.0,0.0,0.0,10378205.128205128,4557656695.156695,4568589743.589744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,5158475.783475784,3857443019.94302,3490455840.4558406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.7,0.0,0.0,0.0,0.0,0.0,26128917.378917377,2922329059.8290596,2884009971.5099716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.9,0.0,0.0,0.0,0.0,0.0,0.0,2356160968.660969,2132086894.5868945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.1,0.0,0.0,0.0,0.0,0.0,0.0,1439814814.8148148,1489280626.7806268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.3,0.0,0.0,0.0,0.0,0.0,0.0,1015990028.4900285,1142414529.9145298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,1115562678.062678,966274928.7749288,29814458.689458687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.7,0.0,0.0,0.0,0.0,0.0,0.0,693942307.6923077,855947293.4472934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.9,0.0,0.0,0.0,0.0,0.0,0.0,446798433.04843307,593194444.4444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.1,0.0,0.0,0.0,0.0,0.0,0.0,497952279.2022792,439488960.1139601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.3,0.0,0.0,0.0,0.0,0.0,0.0,398315527.0655271,260573361.8233618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,8737179.487179488,0.0,0.0,0.0,198130341.8803419,222037037.03703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.7,0.0,0.0,0.0,0.0,0.0,0.0,211549145.29914528,224462250.7122507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.9,0.0,0.0,0.0,0.0,0.0,0.0,60033119.658119656,204975071.22507122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.1,0.0,0.0,0.0,0.0,7542022.792022793,0.0,111214387.46438746,93155270.65527065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,0.0,0.0,0.0,0.0,19537393.162393164,0.0,17659188.034188032,81296296.2962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,0.0,20338675.213675216,84850427.35042734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18574430.199430197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.1,0.0,0.0,19180199.43019943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.3,0.0,0.0,24457264.95726496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.7,0.0,0.0,0.0,0.0,0.0,143518.5185185185,0.0,0.0,0.0,23135327.635327633,0.0,0.0,0.0,0.0,0.0,0.0
18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875356.125356125,0.0,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143625.3561253561,0.0,0.0,0.0,0.0,0.0,0.0
20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7511039.886039886,0.0,0.0
20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18885683.76068376,0.0,0.0
21.3,0.0,0.0,0.0,0.0,0.0,0.0,19819088.319088317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,0.0,0.0,0.0,0.0,0.0,0.0,22455128.205128204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118411.68091168092,0.0,0.0,0.0
