# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
6.285000e+01,0.000000e+00
6.295000e+01,0.000000e+00
6.305000e+01,0.000000e+00
6.315000e+01,0.000000e+00
6.325000e+01,0.000000e+00
6.335000e+01,0.000000e+00
6.345000e+01,0.000000e+00
6.355000e+01,0.000000e+00
6.365000e+01,2.569177e-01
6.375000e+01,1.301270e-01
6.385000e+01,1.511660e-01
6.395000e+01,1.449218e-01
6.405000e+01,1.485932e-01
6.415000e+01,7.250361e-01
6.425000e+01,1.244921e-01
6.435000e+01,9.204065e-01
6.445000e+01,2.425091e-01
6.455000e+01,0.000000e+00
6.465000e+01,0.000000e+00
6.475000e+01,0.000000e+00
6.485000e+01,0.000000e+00
6.495000e+01,0.000000e+00
6.505000e+01,0.000000e+00
6.515000e+01,0.000000e+00
6.525000e+01,0.000000e+00
6.535000e+01,2.356786e-01
6.545000e+01,5.223967e-01
6.555000e+01,0.000000e+00
6.565000e+01,0.000000e+00
6.575000e+01,0.000000e+00
6.585000e+01,0.000000e+00
6.595000e+01,0.000000e+00
6.605000e+01,0.000000e+00
6.615000e+01,0.000000e+00
6.625000e+01,0.000000e+00
6.635000e+01,0.000000e+00
6.645000e+01,1.808350e-01
6.655000e+01,6.349734e-02
6.665000e+01,8.132216e-02
6.675000e+01,4.775398e-02
6.685000e+01,1.527702e-01
6.695000e+01,6.998282e-02
6.705000e+01,4.859613e-02
6.715000e+01,7.048142e-01
6.725000e+01,1.133207e+00
6.735000e+01,1.239595e-01
6.745000e+01,0.000000e+00
6.755000e+01,0.000000e+00
6.765000e+01,5.289304e-02
6.775000e+01,4.481102e-01
6.785000e+01,3.224714e-01
6.795000e+01,2.033482e-01
6.805000e+01,1.545947e-01
6.815000e+01,1.000645e-01
6.825000e+01,8.301080e-02
6.835000e+01,5.220695e-02
6.845000e+01,1.853474e-01
6.855000e+01,1.206964e-01
6.865000e+01,0.000000e+00
6.875000e+01,0.000000e+00
6.885000e+01,0.000000e+00
6.895000e+01,0.000000e+00
6.905000e+01,0.000000e+00
6.915000e+01,0.000000e+00
6.925000e+01,0.000000e+00
6.935000e+01,0.000000e+00
6.945000e+01,0.000000e+00
6.955000e+01,0.000000e+00
6.965000e+01,0.000000e+00
6.975000e+01,0.000000e+00
6.985000e+01,0.000000e+00
6.995000e+01,0.000000e+00
7.005000e+01,0.000000e+00
7.015000e+01,0.000000e+00
7.025000e+01,0.000000e+00
7.035000e+01,0.000000e+00
7.045000e+01,5.343925e-02
7.055000e+01,3.115574e-01
7.065000e+01,4.832016e-01
7.075000e+01,3.788806e-01
7.085000e+01,0.000000e+00
7.095000e+01,0.000000e+00
7.105000e+01,0.000000e+00
7.115000e+01,0.000000e+00
7.125000e+01,0.000000e+00
7.135000e+01,0.000000e+00
7.145000e+01,1.774570e-01
7.155000e+01,9.007697e-01
7.165000e+01,9.538328e-02
7.175000e+01,3.254041e-01
7.185000e+01,4.902917e-01
7.195000e+01,4.885447e-01
7.205000e+01,0.000000e+00
7.215000e+01,0.000000e+00
7.225000e+01,0.000000e+00
7.235000e+01,0.000000e+00
7.245000e+01,0.000000e+00
7.255000e+01,0.000000e+00
7.265000e+01,0.000000e+00
7.275000e+01,0.000000e+00
7.285000e+01,0.000000e+00
7.295000e+01,0.000000e+00
7.305000e+01,0.000000e+00
7.315000e+01,0.000000e+00
7.325000e+01,0.000000e+00
7.335000e+01,0.000000e+00
7.345000e+01,0.000000e+00
7.355000e+01,0.000000e+00
7.365000e+01,0.000000e+00
7.375000e+01,0.000000e+00
7.385000e+01,0.000000e+00
7.395000e+01,0.000000e+00
7.405000e+01,0.000000e+00
7.415000e+01,0.000000e+00
7.425000e+01,0.000000e+00
7.435000e+01,0.000000e+00
7.445000e+01,0.000000e+00
7.455000e+01,0.000000e+00
7.465000e+01,0.000000e+00
7.475000e+01,0.000000e+00
7.485000e+01,0.000000e+00
7.495000e+01,0.000000e+00
7.505000e+01,0.000000e+00
7.515000e+01,0.000000e+00
7.525000e+01,0.000000e+00
7.535000e+01,0.000000e+00
7.545000e+01,0.000000e+00
7.555000e+01,0.000000e+00
7.565000e+01,0.000000e+00
7.575000e+01,0.000000e+00
7.585000e+01,0.000000e+00
7.595000e+01,0.000000e+00
7.605000e+01,0.000000e+00
7.615000e+01,2.922497e-01
7.625000e+01,6.069584e-01
7.635000e+01,1.881885e-01
7.645000e+01,0.000000e+00
7.655000e+01,0.000000e+00
7.665000e+01,0.000000e+00
7.675000e+01,0.000000e+00
7.685000e+01,5.590891e-01
7.695000e+01,4.380359e-01
7.705000e+01,0.000000e+00
7.715000e+01,0.000000e+00
7.725000e+01,0.000000e+00
7.735000e+01,0.000000e+00
7.745000e+01,0.000000e+00
7.755000e+01,0.000000e+00
7.765000e+01,0.000000e+00
7.775000e+01,0.000000e+00
7.785000e+01,0.000000e+00
7.795000e+01,0.000000e+00
7.805000e+01,1.808097e-01
7.815000e+01,6.639127e-01
7.825000e+01,0.000000e+00
7.835000e+01,0.000000e+00
7.845000e+01,0.000000e+00
7.855000e+01,0.000000e+00
7.865000e+01,0.000000e+00
7.875000e+01,0.000000e+00
7.885000e+01,0.000000e+00
7.895000e+01,0.000000e+00
7.905000e+01,0.000000e+00
7.915000e+01,0.000000e+00
7.925000e+01,0.000000e+00
7.935000e+01,0.000000e+00
7.945000e+01,0.000000e+00
7.955000e+01,0.000000e+00
7.965000e+01,0.000000e+00
7.975000e+01,0.000000e+00
7.985000e+01,0.000000e+00
7.995000e+01,0.000000e+00
8.005000e+01,2.382875e-01
8.015000e+01,4.659595e-02
8.025000e+01,4.268906e-02
8.035000e+01,2.086741e-02
8.045000e+01,5.762418e-01
8.055000e+01,7.031934e-01
8.065000e+01,3.181838e-01
8.075000e+01,3.354172e-01
8.085000e+01,0.000000e+00
8.095000e+01,0.000000e+00
8.105000e+01,0.000000e+00
8.115000e+01,0.000000e+00
8.125000e+01,0.000000e+00
8.135000e+01,0.000000e+00
8.145000e+01,0.000000e+00
8.155000e+01,0.000000e+00
8.165000e+01,0.000000e+00
8.175000e+01,0.000000e+00
8.185000e+01,0.000000e+00
8.195000e+01,0.000000e+00
8.205000e+01,0.000000e+00
8.215000e+01,0.000000e+00
8.225000e+01,0.000000e+00
8.235000e+01,0.000000e+00
8.245000e+01,0.000000e+00
8.255000e+01,0.000000e+00
8.265000e+01,0.000000e+00
8.275000e+01,0.000000e+00
8.285000e+01,0.000000e+00
8.295000e+01,0.000000e+00
8.305000e+01,0.000000e+00
8.315000e+01,0.000000e+00
8.325000e+01,0.000000e+00
8.335000e+01,0.000000e+00
8.345000e+01,0.000000e+00
8.355000e+01,0.000000e+00
8.365000e+01,0.000000e+00
8.375000e+01,0.000000e+00
8.385000e+01,0.000000e+00
8.395000e+01,0.000000e+00
8.405000e+01,0.000000e+00
8.415000e+01,0.000000e+00
8.425000e+01,0.000000e+00
8.435000e+01,0.000000e+00
8.445000e+01,0.000000e+00
8.455000e+01,0.000000e+00
8.465000e+01,0.000000e+00
8.475000e+01,0.000000e+00
8.485000e+01,0.000000e+00
8.495000e+01,0.000000e+00
8.505000e+01,0.000000e+00
