# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
0.0450,-0.0150,29.500,1.6789e+03
0.0450,-0.0150,29.300,3.6200e+03
0.0450,-0.0150,29.100,2.1816e+03
0.0450,-0.0150,28.900,2.1333e+03
0.0450,-0.0150,28.700,1.4539e+03
0.0450,-0.0150,28.500,2.1117e+03
0.0450,-0.0150,28.300,2.2402e+03
0.0450,-0.0150,28.100,1.1610e+03
0.0450,-0.0150,27.900,3.8565e+03
0.0450,-0.0150,27.700,3.2957e+03
0.0450,-0.0150,25.900,1.5641e+03
0.0450,-0.0150,25.700,8.5927e+02
0.0450,-0.0150,24.100,1.3374e+03
0.0450,-0.0150,23.900,1.3116e+03
0.0450,-0.0150,23.700,1.0924e+03
0.0350,0.0250,41.500,7.5924e+03
0.0350,0.0250,41.300,3.5804e+03
0.0350,0.0250,41.100,5.3294e+03
0.0350,0.0250,40.900,1.8151e+04
0.0350,0.0250,40.700,1.1078e+03
0.0350,0.0250,40.500,6.0375e+02
0.0350,0.0250,40.300,5.3221e+02
0.0350,0.0250,40.100,9.3871e+02
0.0350,0.0250,39.900,4.7501e+02
0.0350,0.0250,39.700,1.5965e+03
0.0350,0.0250,39.500,4.8813e+02
0.0350,0.0250,39.300,4.0562e+02
0.0350,0.0250,39.100,7.9449e+02
0.0350,0.0250,38.900,4.5734e+02
0.0350,0.0250,38.700,2.4044e+02
0.0350,0.0250,38.500,1.2367e+03
0.0350,0.0250,38.300,2.5014e+03
0.0350,0.0250,38.100,6.1614e+03
0.0350,0.0250,37.900,5.4429e+03
0.0350,0.0250,37.700,4.2809e+03
0.0350,0.0250,37.500,2.0485e+03
0.0350,0.0250,34.900,1.7473e+03
0.0350,0.0250,34.700,6.7694e+02
0.0150,-0.0450,13.700,1.2651e+04
-0.0150,0.0450,2.500,9.3320e+03
-0.0150,0.0450,2.700,1.1549e+04
-0.0150,0.0450,2.900,5.9684e+03
-0.0150,0.0450,3.100,1.2404e+04
-0.0150,0.0450,3.300,2.9105e+03
-0.0150,0.0450,3.500,1.2623e+04
-0.0150,0.0450,3.700,3.1184e+03
0.0050,-0.0350,38.700,2.9383e+03
0.0050,-0.0350,38.900,4.4666e+03
0.0050,-0.0350,39.100,8.6482e+03
0.0050,-0.0150,59.100,2.1087e+03
0.0050,-0.0150,58.900,7.4550e+03
-0.0350,0.0350,24.300,3.9452e+03
-0.0350,0.0350,24.500,1.2372e+04
-0.0350,0.0350,24.700,2.0057e+03
-0.0350,0.0350,24.900,7.0942e+03
0.0450,-0.0150,24.700,1.0852e+04
0.0450,-0.0150,25.100,1.3031e+03
0.0450,-0.0150,25.300,4.6351e+03
0.0450,-0.0150,25.500,5.4911e+03
-0.0150,0.0550,20.700,4.7315e+03
-0.0150,0.0550,20.500,1.0255e+04
-0.0150,0.0550,20.300,1.8298e+03
-0.0150,0.0550,20.100,2.1992e+03
-0.0150,0.0550,19.900,1.1041e+03
-0.0150,0.0550,19.700,5.0729e+02
-0.0150,0.0550,19.500,8.3250e+02
-0.0150,0.0550,19.300,5.4828e+02
-0.0150,0.0450,19.900,1.1760e+03
-0.0150,0.0450,20.100,1.8026e+02
-0.0150,0.0450,20.300,9.9695e+02
-0.0150,0.0450,20.500,2.0817e+03
-0.0150,0.0450,20.700,8.8559e+03
-0.0150,0.0450,20.900,2.7354e+03
-0.0150,0.0450,21.100,7.6146e+01
-0.0450,-0.0150,7.100,3.7986e+03
-0.0450,-0.0150,7.300,8.7913e+03
-0.0450,-0.0150,7.500,5.3661e+03
-0.0450,-0.0150,7.700,8.3833e+02
-0.0450,0.0250,17.100,8.1717e+02
-0.0450,0.0250,17.300,1.2549e+04
-0.0450,0.0250,17.500,5.5442e+02
0.0050,-0.0350,38.500,7.8038e+03
0.0150,-0.0050,64.300,7.2558e+03
0.0050,-0.0450,21.900,9.3923e+02
-0.0450,-0.0050,31.300,1.3153e+04
-0.0450,-0.0050,31.500,5.6692e+03
-0.0450,-0.0050,31.700,5.6155e+03
-0.0450,-0.0050,31.900,2.7981e+03
-0.0450,-0.0050,32.100,9.5029e+03
-0.0450,-0.0050,32.300,2.0533e+03
-0.0250,-0.0450,7.500,3.4933e+03
-0.0250,-0.0450,8.500,5.5659e+02
-0.0250,-0.0450,8.700,4.7898e+02
-0.0250,-0.0450,8.900,1.4601e+02
-0.0250,-0.0450,9.100,2.2503e+02
-0.0250,-0.0450,9.300,2.6659e+02
-0.0250,-0.0450,9.500,3.5625e+02
-0.0250,-0.0450,9.700,1.5738e+02
-0.0250,-0.0450,9.900,5.5260e+02
-0.0250,-0.0450,10.100,4.5422e+02
-0.0250,-0.0450,10.300,3.9698e+02
0.0150,-0.0250,51.100,8.4938e+02
0.0150,-0.0250,50.900,1.9131e+03
0.0150,-0.0250,50.700,9.6549e+02
0.0150,-0.0250,50.500,2.0838e+03
0.0150,-0.0250,50.300,6.4578e+02
0.0150,-0.0250,50.100,7.9372e+03
0.0150,-0.0250,49.900,3.6468e+03
0.0150,-0.0250,49.700,8.0280e+03
0.0150,-0.0250,49.500,2.9443e+03
0.0150,-0.0250,49.300,3.0868e+03
0.0150,-0.0250,49.100,4.0913e+03
0.0150,-0.0250,48.900,3.5274e+03
0.0150,0.0350,43.900,4.8533e+03
0.0150,0.0350,43.700,1.4212e+03
0.0150,0.0350,43.500,1.4229e+03
0.0150,0.0350,43.300,2.0643e+02
0.0150,0.0350,43.100,1.5147e+03
0.0050,-0.0150,71.500,8.8665e+03
-0.0450,-0.0250,4.900,6.5933e+03
-0.0450,-0.0250,5.100,7.2147e+03
-0.0450,-0.0250,5.300,8.1805e+03
-0.0450,-0.0250,5.500,1.4791e+03
-0.0450,-0.0150,6.100,1.0636e+03
-0.0450,-0.0150,6.300,7.2825e+02
-0.0450,-0.0150,6.500,3.3998e+03
-0.0350,0.0350,18.500,6.4770e+02
-0.0350,0.0350,18.300,1.5613e+02
-0.0350,0.0350,18.100,6.9070e+02
-0.0350,0.0350,17.900,6.4196e+02
-0.0350,0.0350,17.700,9.2446e+02
-0.0350,0.0350,17.500,2.2201e+03
-0.0350,0.0350,17.300,2.7225e+02
-0.0350,0.0350,17.100,5.0842e+02
-0.0350,0.0350,16.900,5.8696e+02
-0.0350,0.0350,16.700,7.3681e+02
0.0450,0.0150,22.100,5.6725e+02
0.0450,0.0150,22.300,1.3481e+03
0.0450,0.0150,22.500,3.0867e+03
0.0450,0.0150,22.700,6.6636e+03
0.0450,0.0050,23.900,5.2423e+03
0.0250,0.0350,34.500,2.6482e+03
0.0250,0.0350,34.300,6.0819e+03
0.0150,-0.0250,48.700,1.3811e+04
0.0150,-0.0250,48.500,9.6498e+03
0.0150,-0.0250,48.300,1.5224e+04
0.0150,-0.0250,48.100,2.8879e+03
0.0150,-0.0250,47.900,1.1107e+03
0.0150,-0.0250,47.700,1.0046e+04
0.0150,-0.0250,47.500,8.3600e+03
0.0250,-0.0350,37.500,3.4338e+03
0.0250,-0.0350,37.300,2.9275e+03
0.0250,-0.0350,37.100,1.3904e+03
0.0250,-0.0350,36.900,2.8329e+03
0.0250,-0.0350,36.700,1.0788e+03
0.0250,-0.0350,36.500,1.5310e+03
0.0250,-0.0350,36.300,1.0287e+03
0.0250,-0.0350,36.100,9.4160e+02
0.0250,-0.0350,35.900,6.5035e+02
0.0250,-0.0350,35.700,2.0663e+03
0.0250,-0.0350,35.500,3.0496e+03
0.0250,-0.0350,35.300,2.6468e+03
0.0250,-0.0350,35.100,2.4904e+03
-0.0450,0.0050,3.300,7.1919e+03
-0.0450,0.0050,3.500,6.1067e+03
-0.0450,0.0050,3.700,1.0589e+04
-0.0450,0.0050,3.900,5.7940e+03
-0.0450,0.0050,4.100,5.6167e+03
-0.0450,0.0050,4.300,4.1373e+03
-0.0450,0.0050,4.500,1.7116e+04
-0.0450,0.0050,4.700,6.3336e+03
-0.0450,0.0050,4.900,6.5125e+03
-0.0450,0.0050,5.100,2.1946e+03
-0.0450,0.0050,5.300,7.5306e+03
-0.0450,0.0050,5.500,8.0991e+03
-0.0450,0.0050,5.700,4.4619e+03
-0.0450,0.0050,5.900,1.7378e+04
-0.0450,0.0050,6.100,5.9332e+03
-0.0450,-0.0050,1.700,1.4563e+04
-0.0150,0.0450,17.900,2.1031e+03
-0.0150,0.0450,18.100,5.6401e+03
-0.0150,0.0450,19.100,5.6171e+02
-0.0150,0.0450,19.300,2.2879e+03
-0.0150,0.0450,19.500,4.5399e+03
-0.0150,0.0450,19.700,3.9792e+03
-0.0450,-0.0250,10.700,6.0159e+03
-0.0450,-0.0250,10.500,1.8676e+03
-0.0450,-0.0250,10.300,1.5647e+03
-0.0450,-0.0250,10.100,1.1342e+03
-0.0450,-0.0250,9.900,7.1842e+02
-0.0450,-0.0250,9.700,1.8037e+03
-0.0450,-0.0250,7.900,7.2351e+02
-0.0450,-0.0250,6.300,5.8014e+02
-0.0450,-0.0250,6.100,7.1504e+03
-0.0450,-0.0250,5.900,2.1376e+03
-0.0450,-0.0250,5.700,1.6939e+03
-0.0450,0.0150,1.900,7.2084e+02
-0.0450,0.0150,1.700,1.2467e+03
0.0450,0.0150,25.500,2.1626e+03
0.0150,-0.0450,23.100,6.2204e+03
0.0150,-0.0450,23.300,8.5740e+03
0.0150,-0.0450,23.500,1.6802e+04
0.0150,-0.0450,23.700,2.7464e+03
0.0150,-0.0450,23.900,4.4819e+03
0.0450,-0.0250,25.900,9.9129e+03
0.0450,-0.0250,25.700,6.7003e+03
0.0450,-0.0250,25.500,6.3373e+03
0.0450,-0.0250,25.300,4.8290e+03
0.0450,-0.0250,25.100,2.2530e+03
0.0450,-0.0250,24.900,3.2268e+03
0.0450,-0.0250,24.700,3.3741e+03
0.0450,-0.0250,24.500,1.0488e+01
0.0350,-0.0350,25.100,1.6498e+04
0.0350,-0.0350,24.700,3.2119e+03
0.0350,-0.0350,24.900,6.7063e+03
-0.0450,-0.0150,23.900,1.2029e+03
-0.0450,-0.0150,23.700,2.9247e+02
-0.0450,-0.0150,23.500,9.9013e+02
-0.0450,-0.0150,23.300,3.2709e+03
-0.0350,0.0250,36.900,4.6653e+02
0.0350,-0.0350,13.100,3.2860e+03
0.0350,-0.0350,12.900,6.8849e+03
0.0350,-0.0350,12.700,9.1131e+03
0.0350,-0.0350,12.500,1.4783e+04
0.0350,-0.0350,12.300,3.6268e+03
0.0350,-0.0350,12.100,4.9547e+02
0.0350,-0.0350,11.900,6.9468e+01
0.0350,-0.0350,11.700,5.3653e+02
0.0350,-0.0350,11.500,1.1319e+02
0.0350,-0.0350,11.300,4.7734e+02
0.0350,-0.0350,11.100,4.8162e+03
0.0350,-0.0350,10.900,1.0933e+04
0.0350,-0.0350,10.700,9.5982e+03
0.0350,-0.0350,10.500,1.3287e+04
0.0350,-0.0350,10.300,5.1557e+03
0.0350,-0.0350,10.100,5.7194e+03
0.0350,-0.0350,9.900,1.1596e+04
0.0450,0.0150,4.900,8.6755e+03
0.0450,0.0150,5.100,6.9953e+03
0.0450,0.0150,5.300,1.1538e+03
0.0450,0.0150,5.500,5.2876e+02
0.0450,0.0150,5.700,9.4911e+02
0.0450,0.0150,5.900,7.7091e+02
0.0450,0.0150,6.100,9.3491e+02
0.0450,0.0150,6.300,7.0421e+02
0.0450,0.0150,6.500,3.4724e+02
0.0450,0.0150,6.700,1.6476e+03
-0.0150,0.0550,9.900,5.0472e+02
-0.0150,0.0550,10.100,5.6606e+03
-0.0150,0.0550,10.300,2.8212e+03
-0.0150,0.0550,10.500,5.9836e+03
-0.0150,0.0550,10.700,5.1356e+03
-0.0150,0.0550,10.900,8.1398e+01
-0.0150,0.0550,11.100,6.2883e+02
-0.0150,0.0550,11.300,2.6739e+02
-0.0150,0.0550,11.500,2.1597e+02
-0.0150,0.0550,11.700,1.9202e+02
-0.0150,0.0550,11.900,7.9170e+02
-0.0150,0.0550,12.100,2.1456e+03
-0.0150,0.0550,12.300,3.0782e+02
-0.0150,0.0550,12.500,1.8405e+03
-0.0150,0.0550,12.700,3.8044e+03
-0.0150,0.0550,12.900,4.9202e+02
-0.0150,0.0450,11.100,9.4307e+03
-0.0150,0.0450,10.900,1.2476e+04
-0.0550,-0.0050,2.700,2.5393e+03
0.0450,-0.0050,16.900,1.8500e+04
0.0250,0.0350,34.100,4.1768e+03
0.0250,0.0350,33.900,7.5974e+03
0.0250,0.0350,33.700,1.4877e+04
0.0250,0.0350,33.500,8.9209e+03
0.0250,0.0350,33.300,1.1280e+04
0.0250,0.0350,33.100,1.3392e+04
0.0250,0.0350,32.900,2.4321e+04
0.0250,0.0350,32.700,2.0583e+04
0.0250,0.0350,32.500,1.8715e+04
0.0250,0.0350,31.900,3.3579e+03
-0.0150,-0.0350,76.300,7.9515e+03
-0.0450,0.0050,3.100,7.4574e+03
-0.0150,-0.0350,76.100,2.9225e+03
-0.0450,0.0050,2.900,1.5548e+04
-0.0450,0.0150,2.100,1.4116e+03
-0.0150,0.0350,35.300,9.3772e+03
-0.0150,0.0450,17.700,2.9003e+02
-0.0150,0.0450,17.500,9.1239e+03
0.0350,-0.0350,9.700,1.1653e+04
0.0050,-0.0050,57.500,2.0373e+03
0.0350,-0.0350,9.500,1.0413e+04
0.0050,-0.0050,57.300,8.9732e+03
0.0350,-0.0350,9.300,3.8992e+03
0.0050,-0.0050,57.100,1.2985e+03
0.0350,-0.0350,9.100,1.0449e+04
0.0050,-0.0050,56.900,1.6796e+03
0.0350,-0.0350,8.900,4.7375e+03
0.0050,-0.0050,56.700,1.6760e+03
-0.0450,0.0150,2.300,8.1860e+03
-0.0450,0.0150,2.500,2.0553e+04
-0.0450,0.0150,2.700,7.2421e+03
-0.0450,0.0150,3.300,9.0594e+03
-0.0450,0.0150,3.500,1.3609e+03
0.0450,-0.0050,15.500,1.1843e+04
0.0450,-0.0050,15.900,2.3146e+04
0.0450,-0.0050,16.100,1.8694e+04
-0.0550,-0.0050,2.300,6.7369e+02
0.0450,-0.0050,16.500,6.4007e+03
-0.0550,-0.0050,2.500,1.4481e+03
0.0450,-0.0050,16.700,9.3976e+03
-0.0450,-0.0150,3.100,3.9413e+03
-0.0450,-0.0150,3.300,6.3213e+02
-0.0350,-0.0350,8.500,6.9146e+03
-0.0350,-0.0350,8.700,3.2634e+03
-0.0350,-0.0350,8.900,2.3844e+03
-0.0350,-0.0350,9.100,2.2024e+03
-0.0250,0.0250,42.100,3.1044e+03
-0.0250,0.0250,42.300,2.2888e+03
-0.0250,0.0250,42.500,4.6291e+02
-0.0250,0.0250,42.700,1.2120e+03
-0.0250,0.0250,43.500,4.4110e+03
-0.0250,0.0250,43.300,2.9472e+03
-0.0250,0.0250,43.100,1.5503e+03
-0.0250,0.0250,42.900,1.7005e+03
-0.0450,-0.0050,25.100,1.4027e+04
-0.0450,-0.0050,25.300,7.1832e+03
-0.0450,-0.0050,25.500,8.1837e+03
0.0350,-0.0350,14.900,3.3574e+03
0.0350,-0.0350,14.700,4.8832e+03
0.0350,-0.0350,14.500,1.3169e+04
0.0350,-0.0350,14.300,4.3838e+03
0.0350,-0.0350,14.100,4.7753e+03
0.0350,-0.0350,13.900,1.1069e+04
0.0350,-0.0350,13.700,4.6731e+03
0.0350,-0.0350,13.500,8.0902e+03
0.0350,-0.0350,13.300,5.3920e+03
0.0150,-0.0250,47.300,1.4957e+04
0.0150,-0.0250,47.100,9.2155e+03
0.0150,-0.0250,46.900,1.6655e+04
0.0150,-0.0250,46.700,2.1584e+04
0.0450,0.0050,36.500,4.9287e+02
0.0450,0.0050,36.300,6.5557e+02
0.0450,0.0050,36.100,1.5885e+02
0.0450,0.0050,35.900,1.1927e+03
0.0450,0.0050,35.700,2.6948e+03
0.0450,0.0050,35.500,6.3947e+02
0.0450,0.0050,35.300,4.7087e+02
0.0450,0.0050,35.100,3.3530e+02
0.0450,0.0050,34.900,4.9914e+02
0.0450,0.0050,34.700,4.4642e+02
0.0450,0.0050,34.500,4.9571e+02
-0.0150,0.0250,47.100,6.8212e+03
-0.0150,0.0250,46.700,2.2455e+03
0.0050,-0.0250,50.500,1.9409e+04
0.0050,-0.0250,50.300,8.5338e+03
-0.0350,0.0150,41.100,1.3040e+03
-0.0350,0.0150,40.900,1.6901e+03
-0.0350,0.0150,39.900,2.0147e+03
-0.0450,-0.0050,10.900,8.9913e+03
0.0450,-0.0150,22.500,7.2269e+03
0.0450,-0.0150,22.300,2.8846e+03
0.0450,-0.0150,22.100,2.7373e+03
0.0450,-0.0150,21.900,1.1262e+03
0.0450,-0.0150,21.700,1.9461e+03
0.0450,-0.0150,21.500,3.8988e+03
0.0450,-0.0150,21.300,8.9118e+03
0.0450,-0.0150,21.100,1.0285e+04
0.0450,-0.0150,20.900,2.1808e+03
0.0450,-0.0150,20.700,2.3960e+03
0.0450,-0.0150,20.500,2.9203e+03
0.0450,-0.0150,20.300,2.7409e+03
0.0450,-0.0150,20.100,6.6279e+03
0.0450,-0.0150,19.900,4.9829e+03
0.0450,-0.0150,19.700,6.2161e+03
0.0450,-0.0150,19.500,3.1475e+03
0.0450,-0.0150,19.300,2.8232e+03
0.0250,-0.0350,33.700,2.3176e+03
0.0250,-0.0350,33.100,5.7680e+03
0.0250,-0.0350,32.900,7.9757e+03
0.0250,-0.0350,32.700,2.2203e+03
-0.0450,0.0050,6.300,1.1353e+04
-0.0450,0.0050,6.500,6.6966e+03
-0.0350,0.0150,40.300,6.8088e+03
-0.0350,0.0150,40.500,1.2446e+04
-0.0050,0.0450,2.300,1.6443e+04
-0.0050,0.0450,1.300,8.4638e+03
-0.0450,0.0150,25.300,3.0031e+03
0.0150,0.0350,42.900,3.7312e+03
0.0150,0.0350,42.700,1.7847e+03
0.0150,0.0350,42.500,2.3868e+03
0.0150,0.0350,42.300,1.8637e+03
0.0150,0.0350,42.100,1.7284e+03
0.0550,0.0050,10.300,2.9460e+03
0.0550,0.0050,10.500,1.2351e+03
0.0550,0.0050,10.700,3.4644e+02
0.0550,0.0050,10.900,3.4889e+02
0.0550,0.0050,11.100,3.2295e+02
0.0550,0.0050,11.300,6.8845e+02
0.0550,0.0050,11.500,2.1971e+02
0.0550,0.0050,11.700,2.9600e+02
0.0550,0.0050,11.900,5.1009e+02
0.0550,0.0050,12.100,1.4336e+02
0.0550,0.0050,12.300,4.4186e+02
0.0550,0.0050,12.500,1.9201e+02
0.0550,0.0050,12.700,5.2168e+02
0.0550,0.0050,12.900,3.2723e+02
0.0550,0.0050,13.100,5.2476e+02
0.0550,0.0050,13.300,1.5277e+03
0.0550,0.0050,13.500,1.1164e+03
0.0450,0.0150,20.700,7.6850e+03
0.0450,0.0150,20.900,5.0829e+03
0.0450,0.0150,21.100,8.9152e+03
0.0450,0.0150,21.300,1.4869e+04
0.0450,0.0150,21.500,1.2598e+03
0.0450,0.0150,21.700,1.7393e+03
0.0450,0.0150,21.900,2.6404e+03
-0.0050,-0.0350,45.900,1.4889e+03
-0.0050,-0.0350,45.700,9.1495e+02
-0.0050,-0.0350,45.500,6.4372e+02
-0.0050,-0.0350,45.300,2.3125e+03
-0.0050,-0.0350,42.700,7.1604e+03
-0.0050,-0.0350,42.500,6.8080e+03
-0.0050,-0.0350,42.300,7.4021e+03
0.0350,-0.0350,15.500,6.0042e+03
0.0350,-0.0350,15.700,1.4615e+04
0.0350,-0.0350,15.900,1.8010e+03
0.0350,-0.0350,16.100,2.0546e+03
0.0350,-0.0350,16.300,2.3772e+03
0.0350,-0.0350,16.500,1.1813e+03
0.0350,-0.0350,16.700,4.3909e+02
0.0350,-0.0350,16.900,1.2400e+03
0.0350,-0.0350,17.100,3.1249e+02
0.0250,-0.0350,20.300,2.1052e+04
0.0250,-0.0450,22.700,1.0140e+03
0.0250,-0.0450,22.500,4.0247e+03
0.0250,-0.0450,22.300,9.5065e+02
0.0250,-0.0450,22.100,4.7640e+02
0.0250,-0.0450,21.900,3.3837e+02
0.0250,-0.0450,21.700,2.4861e+02
0.0250,-0.0450,21.500,1.0104e+03
0.0250,-0.0450,21.300,8.6934e+02
0.0250,-0.0450,20.900,2.9637e+03
0.0250,-0.0450,21.100,7.8427e+03
-0.0350,0.0150,38.100,1.2313e+04
-0.0350,0.0150,38.300,2.0971e+03
-0.0350,0.0150,38.500,2.8187e+03
-0.0350,0.0150,38.700,6.5275e+03
-0.0350,0.0150,38.900,4.9998e+03
-0.0350,0.0150,39.100,2.3390e+03
-0.0350,0.0150,39.300,8.2999e+02
-0.0350,0.0150,39.500,3.0547e+03
0.0350,-0.0150,40.100,7.0802e+03
0.0250,-0.0350,33.300,8.0534e+03
-0.0350,0.0350,7.900,2.9460e+03
0.0250,-0.0350,33.500,1.0402e+04
-0.0350,0.0350,8.100,5.3869e+03
0.0050,0.0350,46.100,3.9115e+03
0.0050,0.0350,45.700,7.4380e+03
0.0050,0.0350,45.900,7.4897e+03
-0.0150,0.0250,46.100,7.8412e+03
-0.0150,0.0250,46.300,8.2083e+03
-0.0150,0.0250,46.500,2.7793e+03
0.0450,-0.0150,15.500,1.4384e+03
0.0450,-0.0150,15.700,1.2744e+03
0.0450,-0.0050,20.300,1.1616e+04
0.0450,-0.0050,20.100,1.6861e+04
0.0450,-0.0050,19.900,1.4405e+04
0.0250,0.0350,31.700,4.9612e+03
0.0150,-0.0350,46.900,1.9686e+03
0.0150,-0.0350,46.700,2.3249e+03
0.0150,-0.0350,46.500,1.7159e+04
0.0150,-0.0350,46.300,3.8845e+03
0.0150,-0.0350,46.100,8.5847e+02
0.0150,-0.0350,45.900,1.1094e+03
0.0150,-0.0350,45.700,4.2501e+02
0.0150,-0.0350,45.500,1.6963e+03
0.0150,-0.0350,45.300,1.1495e+02
0.0150,-0.0350,45.100,4.3793e+02
0.0150,-0.0350,44.900,3.6813e+03
0.0150,-0.0350,44.700,3.0767e+03
0.0150,-0.0350,44.500,1.4221e+03
0.0150,-0.0350,44.300,3.7219e+02
0.0150,-0.0350,44.100,1.6855e+02
0.0150,-0.0350,43.900,6.3173e+02
0.0150,-0.0350,43.700,1.9699e+03
0.0150,-0.0350,43.100,1.1437e+04
0.0150,-0.0350,42.900,2.0337e+03
0.0150,-0.0350,42.700,9.3946e+02
0.0150,-0.0350,42.500,4.7553e+02
0.0150,-0.0350,42.300,7.0489e+02
0.0150,-0.0350,42.100,6.2042e+02
0.0150,-0.0350,41.900,2.8050e+02
0.0150,-0.0350,41.700,4.0796e+02
0.0450,-0.0250,10.300,2.5746e+03
0.0450,-0.0250,10.900,2.8901e+03
0.0450,-0.0250,10.700,5.0338e+03
0.0450,-0.0250,10.500,4.4746e+03
-0.0050,0.0450,0.100,1.3662e+03
-0.0050,0.0450,0.300,1.2314e+03
-0.0050,0.0450,0.500,6.4621e+03
-0.0050,0.0450,0.700,1.6794e+04
-0.0050,0.0450,0.900,1.8219e+03
-0.0050,0.0450,1.100,3.4403e+03
-0.0350,-0.0050,44.300,4.4155e+03
-0.0350,-0.0050,44.100,8.4876e+03
-0.0350,-0.0050,43.900,8.3344e+03
-0.0350,-0.0050,43.700,1.7620e+03
-0.0350,-0.0050,43.500,1.7137e+03
-0.0350,-0.0050,43.300,2.3664e+03
-0.0350,-0.0050,43.100,8.5599e+03
-0.0350,-0.0050,42.900,7.9042e+03
-0.0350,-0.0050,42.700,1.2744e+04
-0.0350,-0.0050,42.500,2.6333e+04
-0.0350,0.0050,42.300,3.9602e+03
-0.0350,-0.0150,43.500,2.7874e+02
-0.0350,-0.0150,43.700,1.5191e+03
-0.0350,-0.0250,43.700,6.4055e+03
-0.0350,-0.0250,43.500,2.6686e+03
-0.0350,-0.0250,43.300,7.8553e+02
-0.0350,-0.0250,43.100,3.6507e+02
-0.0350,-0.0250,42.900,6.6294e+02
-0.0350,-0.0250,42.700,9.0775e+02
-0.0350,-0.0250,42.500,9.4656e+02
-0.0350,-0.0250,42.300,1.9515e+03
-0.0350,-0.0250,42.100,5.9507e+02
-0.0350,-0.0250,41.900,4.0532e+02
-0.0350,-0.0250,41.700,3.5228e+02
-0.0350,-0.0250,41.500,8.2385e+02
-0.0350,-0.0250,41.300,8.9464e+02
-0.0350,-0.0150,40.700,4.5202e+03
-0.0350,-0.0150,40.500,3.3451e+03
-0.0350,-0.0150,40.300,1.0710e+04
-0.0350,-0.0150,37.500,2.9778e+02
-0.0350,-0.0150,37.300,6.2013e+02
0.0050,-0.0150,51.700,2.3112e+04
0.0050,-0.0150,51.900,1.8938e+04
0.0050,-0.0150,52.100,2.7652e+04
-0.0450,0.0150,12.500,2.6680e+03
-0.0450,0.0150,12.700,2.3819e+03
-0.0450,0.0150,12.900,1.0269e+04
-0.0150,0.0450,11.500,1.5511e+04
-0.0150,0.0450,11.300,1.3041e+03
0.0450,-0.0150,24.500,4.9352e+03
0.0450,-0.0150,24.300,2.0137e+04
0.0150,-0.0550,8.700,8.1853e+03
0.0150,-0.0550,8.900,9.8813e+02
0.0150,-0.0550,9.100,1.2406e+03
0.0950,0.0750,107.900,1.8195e+02
0.0150,-0.0550,9.300,1.7414e+03
0.0950,0.0750,108.100,5.3626e+03
0.0150,-0.0550,9.500,5.9226e+02
0.0950,0.0750,108.300,3.5350e+03
0.0150,-0.0550,9.700,5.4903e+02
0.0150,-0.0550,9.900,5.5083e+02
0.0150,-0.0550,10.100,8.0698e+02
0.0150,-0.0550,10.900,5.8062e+02
0.0150,-0.0550,10.700,3.6489e+03
0.0150,-0.0550,10.500,1.8930e+03
0.0150,-0.0550,10.300,4.6016e+03
0.0250,-0.0050,48.300,9.9873e+03
0.0450,0.0150,25.300,1.0993e+04
0.0450,0.0150,25.100,2.7209e+03
0.0450,0.0150,24.900,5.3339e+03
0.0450,0.0150,24.700,4.3241e+03
0.0450,0.0150,24.500,6.1067e+03
0.0450,0.0150,24.100,8.8945e+03
0.0450,0.0150,24.300,1.5879e+04
-0.0250,0.0050,47.700,2.0075e+04
-0.0250,0.0050,47.500,8.6081e+03
0.0450,-0.0150,10.500,1.1010e+04
0.0450,-0.0150,10.700,1.3327e+04
-0.0150,-0.0450,9.500,2.4278e+04
-0.0150,-0.0450,10.100,5.9702e+03
-0.0150,-0.0450,9.700,5.5641e+03
-0.0350,0.0250,34.500,2.9499e+03
-0.0350,0.0250,34.300,9.7787e+03
-0.0250,0.0050,47.300,1.9780e+04
-0.0350,0.0350,7.100,1.3678e+04
0.0250,-0.0350,32.500,1.0637e+04
0.0350,-0.0050,40.700,9.0126e+03
0.0350,-0.0050,40.500,2.8442e+04
0.0250,-0.0350,29.700,1.9447e+03
-0.0350,0.0350,4.300,1.9985e+03
0.0250,-0.0350,29.900,2.7392e+04
-0.0350,0.0350,4.500,3.7567e+03
0.0250,-0.0350,30.100,6.8659e+03
-0.0350,0.0350,4.700,4.1223e+02
0.0250,-0.0350,30.300,5.0130e+03
-0.0350,0.0350,4.900,1.1747e+03
0.0250,-0.0350,30.500,2.1443e+04
-0.0350,0.0350,5.100,7.8619e+02
0.0250,-0.0350,30.700,1.8572e+04
-0.0350,0.0350,5.300,8.7095e+03
0.0250,-0.0350,30.900,1.0110e+04
-0.0350,0.0350,5.500,1.4258e+03
0.0250,-0.0350,31.100,1.4311e+04
-0.0350,0.0350,5.700,1.5758e+03
0.0250,-0.0350,31.300,1.5989e+03
-0.0350,0.0350,5.900,1.3584e+03
0.0250,-0.0350,31.500,1.8027e+03
-0.0350,0.0350,6.100,2.2039e+03
0.0250,-0.0350,31.700,5.4244e+03
-0.0350,0.0350,6.300,6.4616e+02
0.0250,-0.0350,31.900,2.8226e+03
-0.0350,0.0350,6.500,1.1048e+03
0.0250,-0.0350,32.100,1.4034e+03
-0.0350,0.0350,6.700,2.4192e+03
0.0250,-0.0350,32.300,4.1791e+03
