x_um,depth_um,optical_generation_cm^-3_s^-1
-30.1000000000096,15.5,411855848826327.25
-30.1000000000096,15.9,376665793326515.3
-30.1000000000096,17.5,307889713721309.3
-30.1000000000096,18.1,188598991548398.88
-30.1000000000096,22.1,151037742163455.44
-30.1000000000096,23.300000000000004,117038333703171.25
-30.1000000000096,24.1,99340713610358.0
-30.1000000000096,26.5,174027185501066.03
-30.1000000000096,28.1,358504197459695.56
-30.1000000000096,34.3,285991377750870.6
-30.1000000000096,34.7,157618048654593.8
-30.1000000000096,36.3,189859058577506.72
-30.1000000000096,38.5,150106383684357.75
-30.1000000000096,38.7,165459869366805.22
-29.900000000009612,0.1,65406383563758.44
-29.900000000009612,0.30000000000000004,54915493034182.65
-29.900000000009612,3.9000000000000004,47903440940095.88
-29.900000000009612,4.5,83338298005769.44
-29.900000000009612,6.300000000000001,247444123315227.25
-29.900000000009612,6.9,85450218405387.36
-29.900000000009612,8.100000000000001,108809796163011.66
-29.900000000009612,9.3,173508216432382.3
-29.900000000009612,9.9,203777532827137.7
-29.900000000009612,10.700000000000001,115015566358575.53
-29.900000000009612,11.9,147113364576599.8
-29.900000000009612,12.100000000000001,107724115765709.23
-29.900000000009612,14.700000000000001,81443727749423.52
-29.900000000009612,16.1,370702563459367.56
-29.900000000009612,16.5,136208758043975.28
-29.900000000009612,16.700000000000003,327251046802188.0
-29.900000000009612,17.9,229162636639041.3
-29.900000000009612,18.5,381242161043521.75
-29.900000000009612,19.1,182253084930872.4
-29.900000000009612,19.300000000000004,144535810162181.94
-29.900000000009612,19.5,111164151366631.56
-29.900000000009612,19.9,247820724874335.44
-29.900000000009612,20.5,147858653363756.47
-29.900000000009612,20.9,195769797586083.72
-29.900000000009612,21.300000000000004,190587146885160.44
-29.900000000009612,22.700000000000003,187703089272448.3
-29.900000000009612,25.5,533921275169080.1
-29.700000000009624,0.1,222946419526478.72
-29.700000000009624,1.5,89457402507501.27
-29.700000000009624,8.5,175925358662408.66
-29.700000000009624,8.9,296031226784628.8
-29.700000000009624,11.5,185933294098351.1
-29.700000000009624,11.9,266942110512402.34
-29.700000000009624,12.9,317864152693224.1
-29.700000000009624,13.700000000000001,111030768507173.22
-29.700000000009624,13.9,135549335980086.6
-29.700000000009624,16.5,144632832323514.88
-29.700000000009624,16.9,205435487197175.0
-29.700000000009624,21.9,75297352724097.64
-29.700000000009624,23.1,295131796978263.06
-29.700000000009624,24.1,196337202360852.4
-29.700000000009624,24.5,183161439087690.16
-29.700000000009624,24.9,120885467418884.84
-29.700000000009624,29.300000000000004,221796097888064.44
-29.700000000009624,34.3,289727122910013.5
-29.700000000009624,36.5,240192349902073.25
-29.500000000009635,0.1,383873728883057.1
-29.500000000009635,2.1,72042768743547.9
-29.500000000009635,2.7,150092936859014.5
-29.500000000009635,2.9000000000000004,62378028852183.8
-29.500000000009635,4.5,310942248598635.7
-29.500000000009635,4.700000000000001,148843512720817.34
-29.500000000009635,5.1,312409068104853.8
-29.500000000009635,5.5,61927906926260.73
-29.500000000009635,5.700000000000001,377974416661038.56
-29.500000000009635,8.5,383927877982421.4
-29.500000000009635,11.5,603496973559802.6
-29.500000000009635,12.700000000000001,85784308700518.08
-29.500000000009635,13.700000000000001,85490543806500.75
-29.500000000009635,14.9,87907007665293.42
-29.500000000009635,16.1,344848735274821.6
-29.500000000009635,16.3,125519345941591.27
-29.500000000009635,16.5,202583976328763.34
-29.500000000009635,16.9,152598191974838.1
-29.500000000009635,17.700000000000003,295123731898040.4
-29.500000000009635,19.5,117521605370046.95
-29.500000000009635,22.1,321792253784406.94
-29.500000000009635,22.5,466024078259317.3
-29.500000000009635,23.1,378857836906289.4
-29.500000000009635,24.300000000000004,354679389695028.25
-29.500000000009635,32.900000000000006,160329935648197.22
-29.500000000009635,38.300000000000004,289504767894528.5
-29.300000000009646,0.1,172127233499599.56
-29.300000000009646,1.1,20007685192331.81
-29.300000000009646,4.1,85700673064863.12
