cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n161_des) X,cathode TotalCurrent(20um_2V_Nt1e11n161_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n174_des) X,cathode TotalCurrent(20um_2V_Nt1e12n174_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n187_des) X,cathode TotalCurrent(20um_2V_Nt1e13n187_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n200_des) X,cathode TotalCurrent(20um_2V_Nt5e13n200_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n162_des) X,cathode TotalCurrent(30um_5V_Nt1e11n162_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n175_des) X,cathode TotalCurrent(30um_5V_Nt1e12n175_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n188_des) X,cathode TotalCurrent(30um_5V_Nt1e13n188_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n201_des) X,cathode TotalCurrent(30um_5V_Nt5e13n201_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n163_des) X,cathode TotalCurrent(40um_8V_Nt1e11n163_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n176_des) X,cathode TotalCurrent(40um_8V_Nt1e12n176_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n189_des) X,cathode TotalCurrent(40um_8V_Nt1e13n189_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n202_des) X,cathode TotalCurrent(40um_8V_Nt5e13n202_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n164_des) X,cathode TotalCurrent(50um_13V_Nt1e11n164_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n177_des) X,cathode TotalCurrent(50um_13V_Nt1e12n177_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n190_des) X,cathode TotalCurrent(50um_13V_Nt1e13n190_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n203_des) X,cathode TotalCurrent(50um_13V_Nt5e13n203_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n165_des) X,cathode TotalCurrent(60um_19V_Nt1e11n165_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n178_des) X,cathode TotalCurrent(60um_19V_Nt1e12n178_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n191_des) X,cathode TotalCurrent(60um_19V_Nt1e13n191_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n204_des) X,cathode TotalCurrent(60um_19V_Nt5e13n204_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n166_des) X,cathode TotalCurrent(70um_26V_Nt1e11n166_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n179_des) X,cathode TotalCurrent(70um_26V_Nt1e12n179_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n192_des) X,cathode TotalCurrent(70um_26V_Nt1e13n192_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n205_des) X,cathode TotalCurrent(70um_26V_Nt5e13n205_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n167_des) X,cathode TotalCurrent(80um_33V_Nt1e11n167_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n180_des) X,cathode TotalCurrent(80um_33V_Nt1e12n180_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n193_des) X,cathode TotalCurrent(80um_33V_Nt1e13n193_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n206_des) X,cathode TotalCurrent(80um_33V_Nt5e13n206_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n168_des) X,cathode TotalCurrent(90um_42V_Nt1e11n168_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n181_des) X,cathode TotalCurrent(90um_42V_Nt1e12n181_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n194_des) X,cathode TotalCurrent(90um_42V_Nt1e13n194_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n207_des) X,cathode TotalCurrent(90um_42V_Nt5e13n207_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n169_des) X,cathode TotalCurrent(100um_52V_Nt1e11n169_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n182_des) X,cathode TotalCurrent(100um_52V_Nt1e12n182_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n195_des) X,cathode TotalCurrent(100um_52V_Nt1e13n195_des) Y
4.1007499e-10,7.9490042e-13,4.1007499e-10,7.9441493e-13,4.1007499e-10,7.9421076e-13,4.1007499e-10,7.8777254e-13,4.1007499e-10,7.3763954e-13,4.1007499e-10,5.4653135e-13,4.1007499e-10,5.462443e-13,4.1007499e-10,5.471502e-13,4.1007499e-10,5.4272976e-13,4.1007499e-10,4.6260946e-13,4.1007499e-10,4.8656938e-13,4.1007499e-10,4.8740345e-13,4.1007499e-10,4.9163355e-13,4.1007499e-10,5.0678068e-13,4.1007499e-10,4.3565646e-13,4.1007499e-10,4.3508311e-13,4.1007499e-10,4.359538e-13,4.1007499e-10,4.4420356e-13,4.1007499e-10,4.7492065e-13,4.1007499e-10,4.1771801e-13,4.1007499e-10,4.2827119e-13,4.1007499e-10,4.2973617e-13,4.1007499e-10,4.4069351e-13,4.1007499e-10,4.8575764e-13,4.1007499e-10,4.3895704e-13,4.1007499e-10,4.2042508e-13,4.1007499e-10,4.2173781e-13,4.1007499e-10,4.3479536e-13,4.1007499e-10,4.897244e-13,4.1007499e-10,4.5502196e-13,4.1007499e-10,4.1197742e-13,4.1007499e-10,4.1362338e-13,4.1007499e-10,4.2771928e-13,4.1007499e-10,4.9095846e-13,4.1007499e-10,4.699495e-13,4.1007499e-10,3.9770187e-13,4.1007499e-10,3.9946581e-13,4.1007499e-10,4.1411052e-13,4.1007499e-10,4.8027151e-13,4.1007499e-10,4.6968388e-13,4.1007499e-10,3.8990285e-13,4.1007499e-10,3.9178504e-13,4.1007499e-10,4.0657129e-13,4.1007499e-10,4.7362345e-13,4.1007499e-10,4.7612571e-13,4.1007499e-10,3.8167299e-13,4.1007499e-10,3.8336966e-13,4.1007499e-10,3.9805007e-13,4.1007499e-10,4.6797121e-13
4.6007499e-10,1.251718e-12,4.6007499e-10,1.2517212e-12,4.6007499e-10,1.2516231e-12,4.6007499e-10,1.2403311e-12,4.6007499e-10,1.1626915e-12,4.6007499e-10,8.6801615e-13,4.6007499e-10,8.6794295e-13,4.6007499e-10,8.6912373e-13,4.6007499e-10,8.6025577e-13,4.6007499e-10,7.3105611e-13,4.6007499e-10,7.7403049e-13,4.6007499e-10,7.7478723e-13,4.6007499e-10,7.8211073e-13,4.6007499e-10,8.033335e-13,4.6007499e-10,6.8805403e-13,4.6007499e-10,6.9239734e-13,4.6007499e-10,6.9389012e-13,4.6007499e-10,7.0654194e-13,4.6007499e-10,7.5289391e-13,4.6007499e-10,6.5860659e-13,4.6007499e-10,6.8186577e-13,4.6007499e-10,6.8388909e-13,4.6007499e-10,7.0091289e-13,4.6007499e-10,7.7009506e-13,4.6007499e-10,6.9185281e-13,4.6007499e-10,6.6934224e-13,4.6007499e-10,6.7177523e-13,4.6007499e-10,6.9187361e-13,4.6007499e-10,7.7720001e-13,4.6007499e-10,7.169805e-13,4.6007499e-10,6.5596895e-13,4.6007499e-10,6.5868704e-13,4.6007499e-10,6.8079182e-13,4.6007499e-10,7.791685e-13,4.6007499e-10,7.4059672e-13,4.6007499e-10,6.3346578e-13,4.6007499e-10,6.3633022e-13,4.6007499e-10,6.5951083e-13,4.6007499e-10,7.6204972e-13,4.6007499e-10,7.4053664e-13,4.6007499e-10,6.2092207e-13,4.6007499e-10,6.2370387e-13,4.6007499e-10,6.4733695e-13,4.6007499e-10,7.5313947e-13,4.6007499e-10,7.5065772e-13,4.6007499e-10,6.0813958e-13,4.6007499e-10,6.10712e-13,4.6007499e-10,6.3394066e-13,4.6007499e-10,7.4378336e-13
5.1007499e-10,1.9442758e-12,5.1007499e-10,1.9440866e-12,5.1007499e-10,1.9435363e-12,5.1007499e-10,1.9272496e-12,5.1007499e-10,1.8064505e-12,5.1007499e-10,1.3585966e-12,5.1007499e-10,1.359546e-12,5.1007499e-10,1.3609206e-12,5.1007499e-10,1.3448552e-12,5.1007499e-10,1.1397492e-12,5.1007499e-10,1.2128388e-12,5.1007499e-10,1.2143525e-12,5.1007499e-10,1.2254111e-12,5.1007499e-10,1.2556625e-12,5.1007499e-10,1.0693652e-12,5.1007499e-10,1.0856142e-12,5.1007499e-10,1.0879578e-12,5.1007499e-10,1.1076326e-12,5.1007499e-10,1.1763433e-12,5.1007499e-10,1.023779e-12,5.1007499e-10,1.0692862e-12,5.1007499e-10,1.0724039e-12,5.1007499e-10,1.0987674e-12,5.1007499e-10,1.2037704e-12,5.1007499e-10,1.0749266e-12,5.1007499e-10,1.0498262e-12,5.1007499e-10,1.0536529e-12,5.1007499e-10,1.0846464e-12,5.1007499e-10,1.2152602e-12,5.1007499e-10,1.1142907e-12,5.1007499e-10,1.0290106e-12,5.1007499e-10,1.0331667e-12,5.1007499e-10,1.0675744e-12,5.1007499e-10,1.2185474e-12,5.1007499e-10,1.1511848e-12,5.1007499e-10,9.9385317e-13,5.1007499e-10,9.9790118e-13,5.1007499e-10,1.0343355e-12,5.1007499e-10,1.1920767e-12,5.1007499e-10,1.151125e-12,5.1007499e-10,9.7433346e-13,5.1007499e-10,9.7871881e-13,5.1007499e-10,1.015376e-12,5.1007499e-10,1.1797187e-12,5.1007499e-10,1.1671373e-12,5.1007499e-10,9.5329598e-13,5.1007499e-10,9.5807459e-13,5.1007499e-10,9.9495083e-13,5.1007499e-10,1.1641357e-12
5.6007499e-10,2.979373e-12,5.6007499e-10,2.9792642e-12,5.6007499e-10,2.9780567e-12,5.6007499e-10,2.952247e-12,5.6007499e-10,2.7684222e-12,5.6007499e-10,2.0979035e-12,5.6007499e-10,2.0985394e-12,5.6007499e-10,2.1012088e-12,5.6007499e-10,2.0732004e-12,5.6007499e-10,1.7497407e-12,5.6007499e-10,1.8745937e-12,5.6007499e-10,1.8763391e-12,5.6007499e-10,1.8929351e-12,5.6007499e-10,1.9345667e-12,5.6007499e-10,1.6405549e-12,5.6007499e-10,1.6782044e-12,5.6007499e-10,1.6817413e-12,5.6007499e-10,1.7114464e-12,5.6007499e-10,1.812639e-12,5.6007499e-10,1.5695521e-12,5.6007499e-10,1.6531656e-12,5.6007499e-10,1.6580265e-12,5.6007499e-10,1.6983999e-12,5.6007499e-10,1.8552592e-12,5.6007499e-10,1.6473357e-12,5.6007499e-10,1.6232509e-12,5.6007499e-10,1.6290309e-12,5.6007499e-10,1.6767271e-12,5.6007499e-10,1.8736979e-12,5.6007499e-10,1.7078856e-12,5.6007499e-10,1.5916645e-12,5.6007499e-10,1.5976923e-12,5.6007499e-10,1.6505119e-12,5.6007499e-10,1.8788955e-12,5.6007499e-10,1.7646595e-12,5.6007499e-10,1.5369808e-12,5.6007499e-10,1.5436853e-12,5.6007499e-10,1.599296e-12,5.6007499e-10,1.8388551e-12,5.6007499e-10,1.7648386e-12,5.6007499e-10,1.5069978e-12,5.6007499e-10,1.5136322e-12,5.6007499e-10,1.5704894e-12,5.6007499e-10,1.8212747e-12,5.6007499e-10,1.7898021e-12,5.6007499e-10,1.4748238e-12,5.6007499e-10,1.4814193e-12,5.6007499e-10,1.53853e-12,5.6007499e-10,1.7961535e-12
6.1007499e-10,4.5035929e-12,6.1007499e-10,4.5037127e-12,6.1007499e-10,4.5015707e-12,6.1007499e-10,4.4630612e-12,6.1007499e-10,4.1867395e-12,6.1007499e-10,3.194666e-12,6.1007499e-10,3.1957698e-12,6.1007499e-10,3.1992238e-12,6.1007499e-10,3.1512985e-12,6.1007499e-10,2.6517776e-12,6.1007499e-10,2.8568271e-12,6.1007499e-10,2.8596123e-12,6.1007499e-10,2.8841497e-12,6.1007499e-10,2.9408801e-12,6.1007499e-10,2.4822259e-12,6.1007499e-10,2.5590429e-12,6.1007499e-10,2.564383e-12,6.1007499e-10,2.6088782e-12,6.1007499e-10,2.7554912e-12,6.1007499e-10,2.3735732e-12,6.1007499e-10,2.5210344e-12,6.1007499e-10,2.5284647e-12,6.1007499e-10,2.5891872e-12,6.1007499e-10,2.8206794e-12,6.1007499e-10,2.4906536e-12,6.1007499e-10,2.4758808e-12,6.1007499e-10,2.484456e-12,6.1007499e-10,2.5564784e-12,6.1007499e-10,2.8492228e-12,6.1007499e-10,2.5820539e-12,6.1007499e-10,2.4277408e-12,6.1007499e-10,2.4372093e-12,6.1007499e-10,2.517036e-12,6.1007499e-10,2.8581821e-12,6.1007499e-10,2.6683358e-12,6.1007499e-10,2.3450166e-12,6.1007499e-10,2.3549174e-12,6.1007499e-10,2.438994e-12,6.1007499e-10,2.7977016e-12,6.1007499e-10,2.6692094e-12,6.1007499e-10,2.2990987e-12,6.1007499e-10,2.3094931e-12,6.1007499e-10,2.3956609e-12,6.1007499e-10,2.7718822e-12,6.1007499e-10,2.707966e-12,6.1007499e-10,2.2503189e-12,6.1007499e-10,2.2607302e-12,6.1007499e-10,2.3475422e-12,6.1007499e-10,2.7341995e-12
6.6007499e-10,6.7167248e-12,6.6007499e-10,6.7165556e-12,6.6007499e-10,6.7129334e-12,6.6007499e-10,6.6562226e-12,6.6007499e-10,6.2460949e-12,6.6007499e-10,4.8000726e-12,6.6007499e-10,4.8008078e-12,6.6007499e-10,4.806181e-12,6.6007499e-10,4.727376e-12,6.6007499e-10,3.9643901e-12,6.6007499e-10,4.2965361e-12,6.6007499e-10,4.3002489e-12,6.6007499e-10,4.3359976e-12,6.6007499e-10,4.4103332e-12,6.6007499e-10,3.7055165e-12,6.6007499e-10,3.8498391e-12,6.6007499e-10,3.8578389e-12,6.6007499e-10,3.9235864e-12,6.6007499e-10,4.1323577e-12,6.6007499e-10,3.5412414e-12,6.6007499e-10,3.7936911e-12,6.6007499e-10,3.8044486e-12,6.6007499e-10,3.8946141e-12,6.6007499e-10,4.2309218e-12,6.6007499e-10,3.7152497e-12,6.6007499e-10,3.7258232e-12,6.6007499e-10,3.7385285e-12,6.6007499e-10,3.8459046e-12,6.6007499e-10,4.274744e-12,6.6007499e-10,3.8514703e-12,6.6007499e-10,3.65391e-12,6.6007499e-10,3.6677954e-12,6.6007499e-10,3.7871152e-12,6.6007499e-10,4.289396e-12,6.6007499e-10,3.9805969e-12,6.6007499e-10,3.5298938e-12,6.6007499e-10,3.5447059e-12,6.6007499e-10,3.6706247e-12,6.6007499e-10,4.1995888e-12,6.6007499e-10,3.9828475e-12,6.6007499e-10,3.4611976e-12,6.6007499e-10,3.4763476e-12,6.6007499e-10,3.6055854e-12,6.6007499e-10,4.1628321e-12,6.6007499e-10,4.0417638e-12,6.6007499e-10,3.3877919e-12,6.6007499e-10,3.4031371e-12,6.6007499e-10,3.5336499e-12,6.6007499e-10,4.1060779e-12
7.1007499e-10,9.8822857e-12,7.1007499e-10,9.88188e-12,7.1007499e-10,9.8761172e-12,7.1007499e-10,9.79297e-12,7.1007499e-10,9.1937918e-12,7.1007499e-10,7.1163439e-12,7.1007499e-10,7.1168226e-12,7.1007499e-10,7.1238689e-12,7.1007499e-10,6.9969559e-12,7.1007499e-10,5.848514e-12,7.1007499e-10,6.3755039e-12,7.1007499e-10,6.3819758e-12,7.1007499e-10,6.4325848e-12,7.1007499e-10,6.5265439e-12,7.1007499e-10,5.4573193e-12,7.1007499e-10,5.7153411e-12,7.1007499e-10,5.7269977e-12,7.1007499e-10,5.822801e-12,7.1007499e-10,6.1153246e-12,7.1007499e-10,5.2126413e-12,7.1007499e-10,5.6327077e-12,7.1007499e-10,5.6481e-12,7.1007499e-10,5.7809413e-12,7.1007499e-10,6.2624672e-12,7.1007499e-10,5.4665328e-12,7.1007499e-10,5.5327942e-12,7.1007499e-10,5.5514303e-12,7.1007499e-10,5.7091844e-12,7.1007499e-10,6.3286341e-12,7.1007499e-10,5.6677205e-12,7.1007499e-10,5.4266199e-12,7.1007499e-10,5.4472743e-12,7.1007499e-10,5.6231206e-12,7.1007499e-10,6.352133e-12,7.1007499e-10,5.8586563e-12,7.1007499e-10,5.2428185e-12,7.1007499e-10,5.2648301e-12,7.1007499e-10,5.4507617e-12,7.1007499e-10,6.2203777e-12,7.1007499e-10,5.8631241e-12,7.1007499e-10,5.1413849e-12,7.1007499e-10,5.1640833e-12,7.1007499e-10,5.354671e-12,7.1007499e-10,6.1681489e-12,7.1007499e-10,5.9516001e-12,7.1007499e-10,5.0333354e-12,7.1007499e-10,5.05601e-12,7.1007499e-10,5.2481771e-12,7.1007499e-10,6.0852968e-12
7.1242038e-10,1.0059079e-11,7.1242038e-10,1.0058805e-11,7.1242038e-10,1.0053139e-11,7.1242038e-10,9.9678325e-12,7.1242038e-10,9.3592059e-12,7.1242038e-10,7.246389e-12,7.1242038e-10,7.2473629e-12,7.1242038e-10,7.2530925e-12,7.1242038e-10,7.1235914e-12,7.1242038e-10,5.9537501e-12,7.1242038e-10,6.4918609e-12,7.1242038e-10,6.4979544e-12,7.1242038e-10,6.5503738e-12,7.1242038e-10,6.6455057e-12,7.1242038e-10,5.5553845e-12,7.1242038e-10,5.8200485e-12,7.1242038e-10,5.8315884e-12,7.1242038e-10,5.9293311e-12,7.1242038e-10,6.2263271e-12,7.1242038e-10,5.305776e-12,7.1242038e-10,5.7356393e-12,7.1242038e-10,5.7520849e-12,7.1242038e-10,5.8866765e-12,7.1242038e-10,6.3765102e-12,7.1242038e-10,5.5643389e-12,7.1242038e-10,5.6343234e-12,7.1242038e-10,5.6527973e-12,7.1242038e-10,5.8136688e-12,7.1242038e-10,6.4437803e-12,7.1242038e-10,5.7689972e-12,7.1242038e-10,5.5261117e-12,7.1242038e-10,5.5471316e-12,7.1242038e-10,5.726117e-12,7.1242038e-10,6.4675848e-12,7.1242038e-10,5.9631442e-12,7.1242038e-10,5.3386775e-12,7.1242038e-10,5.3613091e-12,7.1242038e-10,5.550335e-12,7.1242038e-10,6.3335877e-12,7.1242038e-10,5.9679679e-12,7.1242038e-10,5.2357387e-12,7.1242038e-10,5.258857e-12,7.1242038e-10,5.452622e-12,7.1242038e-10,6.2804556e-12,7.1242038e-10,6.0581338e-12,7.1242038e-10,5.1258035e-12,7.1242038e-10,5.1483708e-12,7.1242038e-10,5.3434637e-12,7.1242038e-10,6.1961278e-12
7.3242038e-10,1.168664e-11,7.3242038e-10,1.1685485e-11,7.3242038e-10,1.1679112e-11,7.3242038e-10,1.1580903e-11,7.3242038e-10,1.0874302e-11,7.3242038e-10,8.4441784e-12,7.3242038e-10,8.4456498e-12,7.3242038e-10,8.4522022e-12,7.3242038e-10,8.2971056e-12,7.3242038e-10,6.924124e-12,7.3242038e-10,7.5693239e-12,7.3242038e-10,7.5761903e-12,7.3242038e-10,7.6352408e-12,7.3242038e-10,7.7376735e-12,7.3242038e-10,6.4567428e-12,7.3242038e-10,6.7862592e-12,7.3242038e-10,6.8000547e-12,7.3242038e-10,6.9127314e-12,7.3242038e-10,7.2508848e-12,7.3242038e-10,6.1657234e-12,7.3242038e-10,6.6881998e-12,7.3242038e-10,6.7070842e-12,7.3242038e-10,6.8633867e-12,7.3242038e-10,7.425102e-12,7.3242038e-10,6.4654793e-12,7.3242038e-10,6.5700509e-12,7.3242038e-10,6.592108e-12,7.3242038e-10,6.778658e-12,7.3242038e-10,7.5049261e-12,7.3242038e-10,6.703068e-12,7.3242038e-10,6.4445575e-12,7.3242038e-10,6.469103e-12,7.3242038e-10,6.6770519e-12,7.3242038e-10,7.5337262e-12,7.3242038e-10,6.9293975e-12,7.3242038e-10,6.226546e-12,7.3242038e-10,6.2528168e-12,7.3242038e-10,6.4727461e-12,7.3242038e-10,7.3784347e-12,7.3242038e-10,6.9354931e-12,7.3242038e-10,6.1063705e-12,7.3242038e-10,6.1331671e-12,7.3242038e-10,6.3591076e-12,7.3242038e-10,7.3171014e-12,7.3242038e-10,7.0410159e-12,7.3242038e-10,5.9784565e-12,7.3242038e-10,6.0047419e-12,7.3242038e-10,6.232999e-12,7.3242038e-10,7.2194686e-12
7.5842038e-10,1.4159673e-11,7.5842038e-10,1.4159309e-11,7.5842038e-10,1.4151001e-11,7.5842038e-10,1.4031955e-11,7.5842038e-10,1.3179542e-11,7.5842038e-10,1.0273353e-11,7.5842038e-10,1.0274689e-11,7.5842038e-10,1.0281575e-11,7.5842038e-10,1.0085571e-11,7.5842038e-10,8.4021293e-12,7.5842038e-10,9.2132536e-12,7.5842038e-10,9.2225387e-12,7.5842038e-10,9.2924345e-12,7.5842038e-10,9.4045078e-12,7.5842038e-10,7.828677e-12,7.5842038e-10,8.2621924e-12,7.5842038e-10,8.2786289e-12,7.5842038e-10,8.4144349e-12,7.5842038e-10,8.8129865e-12,7.5842038e-10,7.4731309e-12,7.5842038e-10,8.1433542e-12,7.5842038e-10,8.1660939e-12,7.5842038e-10,8.354958e-12,7.5842038e-10,9.0255277e-12,7.5842038e-10,7.8349476e-12,7.5842038e-10,7.9999016e-12,7.5842038e-10,8.0266517e-12,7.5842038e-10,8.2527261e-12,7.5842038e-10,9.1234467e-12,7.5842038e-10,8.1228988e-12,7.5842038e-10,7.8478149e-12,7.5842038e-10,7.8773834e-12,7.5842038e-10,8.1298955e-12,7.5842038e-10,9.1600776e-12,7.5842038e-10,8.3976127e-12,7.5842038e-10,7.582886e-12,7.5842038e-10,7.6144491e-12,7.5842038e-10,7.8815615e-12,7.5842038e-10,8.9722438e-12,7.5842038e-10,8.4060813e-12,7.5842038e-10,7.4366995e-12,7.5842038e-10,7.46896e-12,7.5842038e-10,7.7439264e-12,7.5842038e-10,8.8990825e-12,7.5842038e-10,8.535085e-12,7.5842038e-10,7.2809327e-12,7.5842038e-10,7.3134171e-12,7.5842038e-10,7.5908206e-12,7.5842038e-10,8.7812073e-12
7.9222038e-10,1.8080876e-11,7.9222038e-10,1.8079808e-11,7.9222038e-10,1.8069294e-11,7.9222038e-10,1.7917948e-11,7.9222038e-10,1.6835528e-11,7.9222038e-10,1.3189978e-11,7.9222038e-10,1.3191375e-11,7.9222038e-10,1.3199704e-11,7.9222038e-10,1.2934515e-11,7.9222038e-10,1.0751237e-11,7.9222038e-10,1.1837344e-11,7.9222038e-10,1.1848161e-11,7.9222038e-10,1.193632e-11,7.9222038e-10,1.2059274e-11,7.9222038e-10,1.0004924e-11,7.9222038e-10,1.0617956e-11,7.9222038e-10,1.0638924e-11,7.9222038e-10,1.0810986e-11,7.9222038e-10,1.130041e-11,7.9222038e-10,9.5469286e-12,7.9222038e-10,1.0466293e-11,7.9222038e-10,1.0495231e-11,7.9222038e-10,1.0735647e-11,7.9222038e-10,1.157415e-11,7.9222038e-10,1.000704e-11,7.9222038e-10,1.0282863e-11,7.9222038e-10,1.0316961e-11,7.9222038e-10,1.0605224e-11,7.9222038e-10,1.1701622e-11,7.9222038e-10,1.0374493e-11,7.9222038e-10,1.0088279e-11,7.9222038e-10,1.0126281e-11,7.9222038e-10,1.0448575e-11,7.9222038e-10,1.1750917e-11,7.9222038e-10,1.0726368e-11,7.9222038e-10,9.7485961e-12,7.9222038e-10,9.7889156e-12,7.9222038e-10,1.0130617e-11,7.9222038e-10,1.1512114e-11,7.9222038e-10,1.0738525e-11,7.9222038e-10,9.5613371e-12,7.9222038e-10,9.6028336e-12,7.9222038e-10,9.954735e-12,7.9222038e-10,1.1420261e-11,7.9222038e-10,1.0905632e-11,7.9222038e-10,9.3612372e-12,7.9222038e-10,9.4033786e-12,7.9222038e-10,9.7585188e-12,7.9222038e-10,1.1270945e-11
8.3616038e-10,2.4625416e-11,8.3616038e-10,2.4624053e-11,8.3616038e-10,2.4609192e-11,8.3616038e-10,2.4403727e-11,8.3616038e-10,2.2942475e-11,8.3616038e-10,1.8098078e-11,8.3616038e-10,1.8099941e-11,8.3616038e-10,1.8108004e-11,8.3616038e-10,1.7720278e-11,8.3616038e-10,1.4682653e-11,8.3616038e-10,1.6257338e-11,8.3616038e-10,1.627205e-11,8.3616038e-10,1.6389059e-11,8.3616038e-10,1.6517176e-11,8.3616038e-10,1.3643678e-11,8.3616038e-10,1.4587842e-11,8.3616038e-10,1.4616201e-11,8.3616038e-10,1.4848178e-11,8.3616038e-10,1.547834e-11,8.3616038e-10,1.3011721e-11,8.3616038e-10,1.4381585e-11,8.3616038e-10,1.442072e-11,8.3616038e-10,1.4746813e-11,8.3616038e-10,1.5855826e-11,8.3616038e-10,1.3634375e-11,8.3616038e-10,1.4130851e-11,8.3616038e-10,1.417738e-11,8.3616038e-10,1.4569491e-11,8.3616038e-10,1.6033701e-11,8.3616038e-10,1.4134539e-11,8.3616038e-10,1.386572e-11,8.3616038e-10,1.3917304e-11,8.3616038e-10,1.4356917e-11,8.3616038e-10,1.6105707e-11,8.3616038e-10,1.4615401e-11,8.3616038e-10,1.3399934e-11,8.3616038e-10,1.3455152e-11,8.3616038e-10,1.3921858e-11,8.3616038e-10,1.5781849e-11,8.3616038e-10,1.4634772e-11,8.3616038e-10,1.314375e-11,8.3616038e-10,1.3200362e-11,8.3616038e-10,1.3681287e-11,8.3616038e-10,1.5660065e-11,8.3616038e-10,1.4866211e-11,8.3616038e-10,1.2870366e-11,8.3616038e-10,1.2927536e-11,8.3616038e-10,1.3413299e-11,8.3616038e-10,1.5458338e-11
