cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n95_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n108_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n121_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n134_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n96_des) X,cathode TotalCurrent(20um_2V_Nt1e11n96_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n109_des) X,cathode TotalCurrent(20um_2V_Nt1e12n109_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n122_des) X,cathode TotalCurrent(20um_2V_Nt1e13n122_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n135_des) X,cathode TotalCurrent(20um_2V_Nt5e13n135_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n97_des) X,cathode TotalCurrent(30um_5V_Nt1e11n97_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n110_des) X,cathode TotalCurrent(30um_5V_Nt1e12n110_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n123_des) X,cathode TotalCurrent(30um_5V_Nt1e13n123_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n136_des) X,cathode TotalCurrent(30um_5V_Nt5e13n136_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n98_des) X,cathode TotalCurrent(40um_8V_Nt1e11n98_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n111_des) X,cathode TotalCurrent(40um_8V_Nt1e12n111_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n124_des) X,cathode TotalCurrent(40um_8V_Nt1e13n124_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n137_des) X,cathode TotalCurrent(40um_8V_Nt5e13n137_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n99_des) X,cathode TotalCurrent(50um_13V_Nt1e11n99_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n112_des) X,cathode TotalCurrent(50um_13V_Nt1e12n112_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n125_des) X,cathode TotalCurrent(50um_13V_Nt1e13n125_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n138_des) X,cathode TotalCurrent(50um_13V_Nt5e13n138_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n100_des) X,cathode TotalCurrent(60um_19V_Nt1e11n100_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n113_des) X,cathode TotalCurrent(60um_19V_Nt1e12n113_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n126_des) X,cathode TotalCurrent(60um_19V_Nt1e13n126_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n139_des) X,cathode TotalCurrent(60um_19V_Nt5e13n139_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n101_des) X,cathode TotalCurrent(70um_26V_Nt1e11n101_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n114_des) X,cathode TotalCurrent(70um_26V_Nt1e12n114_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n127_des) X,cathode TotalCurrent(70um_26V_Nt1e13n127_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n140_des) X,cathode TotalCurrent(70um_26V_Nt5e13n140_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n102_des) X,cathode TotalCurrent(80um_33V_Nt1e11n102_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n115_des) X,cathode TotalCurrent(80um_33V_Nt1e12n115_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n128_des) X,cathode TotalCurrent(80um_33V_Nt1e13n128_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n141_des) X,cathode TotalCurrent(80um_33V_Nt5e13n141_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n103_des) X,cathode TotalCurrent(90um_42V_Nt1e11n103_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n116_des) X,cathode TotalCurrent(90um_42V_Nt1e12n116_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n129_des) X,cathode TotalCurrent(90um_42V_Nt1e13n129_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n142_des) X,cathode TotalCurrent(90um_42V_Nt5e13n142_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n104_des) X,cathode TotalCurrent(100um_52V_Nt1e11n104_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n117_des) X,cathode TotalCurrent(100um_52V_Nt1e12n117_des) Y
2.6007499e-10,6.6660173e-14,2.6007499e-10,6.6522788e-14,2.6007499e-10,6.6742885e-14,2.6007499e-10,6.5480157e-14,2.6007499e-10,5.982907e-14,2.6007499e-10,7.0261522e-14,2.6007499e-10,6.9643507e-14,2.6007499e-10,6.8771527e-14,2.6007499e-10,6.3740443e-14,2.6007499e-10,4.809574e-14,2.6007499e-10,8.4406028e-14,2.6007499e-10,8.3980955e-14,2.6007499e-10,8.2743268e-14,2.6007499e-10,7.1714508e-14,2.6007499e-10,4.8416171e-14,2.6007499e-10,9.2056289e-14,2.6007499e-10,9.1891228e-14,2.6007499e-10,9.007166e-14,2.6007499e-10,7.5328841e-14,2.6007499e-10,4.8435377e-14,2.6007499e-10,1.0837046e-13,2.6007499e-10,1.0836275e-13,2.6007499e-10,1.0616738e-13,2.6007499e-10,8.7751876e-14,2.6007499e-10,5.4665963e-14,2.6007499e-10,1.2248228e-13,2.6007499e-10,1.2233974e-13,2.6007499e-10,1.2038503e-13,2.6007499e-10,9.9140603e-14,2.6007499e-10,6.1259051e-14,2.6007499e-10,1.3399794e-13,2.6007499e-10,1.3402931e-13,2.6007499e-10,1.3267431e-13,2.6007499e-10,1.1250046e-13,2.6007499e-10,6.8830437e-14,2.6007499e-10,1.3960251e-13,2.6007499e-10,1.3935464e-13,2.6007499e-10,1.389128e-13,2.6007499e-10,1.2082076e-13,2.6007499e-10,7.4140711e-14,2.6007499e-10,1.4586534e-13,2.6007499e-10,1.461759e-13,2.6007499e-10,1.4642793e-13,2.6007499e-10,1.2680233e-13,2.6007499e-10,8.2071193e-14,2.6007499e-10,1.5026579e-13,2.6007499e-10,1.5064429e-13,2.6007499e-10,1.5195182e-13
3.1007499e-10,1.097969e-13,3.1007499e-10,1.0929311e-13,3.1007499e-10,1.0957785e-13,3.1007499e-10,1.0807492e-13,3.1007499e-10,9.8972807e-14,3.1007499e-10,1.1735996e-13,3.1007499e-10,1.171446e-13,3.1007499e-10,1.1610406e-13,3.1007499e-10,1.0635203e-13,3.1007499e-10,8.0673206e-14,3.1007499e-10,1.4175936e-13,3.1007499e-10,1.4141998e-13,3.1007499e-10,1.3892364e-13,3.1007499e-10,1.2024126e-13,3.1007499e-10,8.0765702e-14,3.1007499e-10,1.5507319e-13,3.1007499e-10,1.5461855e-13,3.1007499e-10,1.5167591e-13,3.1007499e-10,1.2629477e-13,3.1007499e-10,8.0708766e-14,3.1007499e-10,1.8285592e-13,3.1007499e-10,1.8215992e-13,3.1007499e-10,1.788337e-13,3.1007499e-10,1.4712274e-13,3.1007499e-10,9.0643983e-14,3.1007499e-10,2.0651666e-13,3.1007499e-10,2.0602024e-13,3.1007499e-10,2.0274365e-13,3.1007499e-10,1.6744059e-13,3.1007499e-10,1.0163711e-13,3.1007499e-10,2.2625359e-13,3.1007499e-10,2.2596822e-13,3.1007499e-10,2.2352086e-13,3.1007499e-10,1.8891099e-13,3.1007499e-10,1.1420921e-13,3.1007499e-10,2.3548524e-13,3.1007499e-10,2.3529584e-13,3.1007499e-10,2.3435634e-13,3.1007499e-10,2.0289448e-13,3.1007499e-10,1.2312841e-13,3.1007499e-10,2.4612813e-13,3.1007499e-10,2.4660995e-13,3.1007499e-10,2.4700985e-13,3.1007499e-10,2.1729295e-13,3.1007499e-10,1.3614572e-13,3.1007499e-10,2.5329846e-13,3.1007499e-10,2.5335539e-13,3.1007499e-10,2.558422e-13
3.6007499e-10,1.7787343e-13,3.6007499e-10,1.7775196e-13,3.6007499e-10,1.7762237e-13,3.6007499e-10,1.747128e-13,3.6007499e-10,1.6068977e-13,3.6007499e-10,1.9214969e-13,3.6007499e-10,1.9252506e-13,3.6007499e-10,1.8983234e-13,3.6007499e-10,1.7418312e-13,3.6007499e-10,1.3037331e-13,3.6007499e-10,2.3271134e-13,3.6007499e-10,2.3198816e-13,3.6007499e-10,2.2907838e-13,3.6007499e-10,1.9787519e-13,3.6007499e-10,1.3182426e-13,3.6007499e-10,2.5529617e-13,3.6007499e-10,2.546968e-13,3.6007499e-10,2.4971399e-13,3.6007499e-10,2.0716903e-13,3.6007499e-10,1.3148566e-13,3.6007499e-10,3.0078841e-13,3.6007499e-10,3.0022004e-13,3.6007499e-10,2.9422345e-13,3.6007499e-10,2.4164939e-13,3.6007499e-10,1.4779809e-13,3.6007499e-10,3.4017774e-13,3.6007499e-10,3.3959577e-13,3.6007499e-10,3.3410475e-13,3.6007499e-10,2.7536608e-13,3.6007499e-10,1.7238019e-13,3.6007499e-10,3.7273764e-13,3.6007499e-10,3.7230375e-13,3.6007499e-10,3.6838433e-13,3.6007499e-10,3.103672e-13,3.6007499e-10,1.8584455e-13,3.6007499e-10,3.8820842e-13,3.6007499e-10,3.8784258e-13,3.6007499e-10,3.8610811e-13,3.6007499e-10,3.3286678e-13,3.6007499e-10,2.005335e-13,3.6007499e-10,4.0605557e-13,3.6007499e-10,4.062031e-13,3.6007499e-10,4.0723515e-13,3.6007499e-10,3.5998562e-13,3.6007499e-10,2.2161328e-13,3.6007499e-10,4.1772734e-13,3.6007499e-10,4.1831572e-13,3.6007499e-10,4.2197688e-13
4.1007499e-10,2.8396443e-13,4.1007499e-10,2.837222e-13,4.1007499e-10,2.8342178e-13,4.1007499e-10,2.7844975e-13,4.1007499e-10,2.5677044e-13,4.1007499e-10,3.0921921e-13,4.1007499e-10,3.0907043e-13,4.1007499e-10,3.0645301e-13,4.1007499e-10,2.802685e-13,4.1007499e-10,2.1077172e-13,4.1007499e-10,3.7581062e-13,4.1007499e-10,3.7526532e-13,4.1007499e-10,3.6941873e-13,4.1007499e-10,3.1786147e-13,4.1007499e-10,2.1218532e-13,4.1007499e-10,4.1268374e-13,4.1007499e-10,4.1174044e-13,4.1007499e-10,4.0370442e-13,4.1007499e-10,3.3406753e-13,4.1007499e-10,2.1109567e-13,4.1007499e-10,4.8646135e-13,4.1007499e-10,4.8523322e-13,4.1007499e-10,4.7581255e-13,4.1007499e-10,3.8957971e-13,4.1007499e-10,2.3632794e-13,4.1007499e-10,5.5052624e-13,4.1007499e-10,5.4937007e-13,4.1007499e-10,5.4023611e-13,4.1007499e-10,4.4430281e-13,4.1007499e-10,2.8920621e-13,4.1007499e-10,6.0312294e-13,4.1007499e-10,6.0258169e-13,4.1007499e-10,5.9587236e-13,4.1007499e-10,5.0056498e-13,4.1007499e-10,2.9807592e-13,4.1007499e-10,6.2802984e-13,4.1007499e-10,6.2779117e-13,4.1007499e-10,6.2472419e-13,4.1007499e-10,5.3683151e-13,4.1007499e-10,3.2142335e-13,4.1007499e-10,6.5712476e-13,4.1007499e-10,6.5750346e-13,4.1007499e-10,6.5912184e-13,4.1007499e-10,5.8258857e-13,4.1007499e-10,3.5522688e-13,4.1007499e-10,6.7625624e-13,4.1007499e-10,6.7706822e-13,4.1007499e-10,6.8309568e-13
4.6007499e-10,4.4653467e-13,4.6007499e-10,4.4618447e-13,4.6007499e-10,4.4592709e-13,4.6007499e-10,4.3885949e-13,4.6007499e-10,4.0435285e-13,4.6007499e-10,4.9046946e-13,4.6007499e-10,4.9005457e-13,4.6007499e-10,4.8572532e-13,4.6007499e-10,4.4489534e-13,4.6007499e-10,3.3390103e-13,4.6007499e-10,5.9750925e-13,4.6007499e-10,5.9697776e-13,4.6007499e-10,5.8713024e-13,4.6007499e-10,5.045294e-13,4.6007499e-10,3.3449905e-13,4.6007499e-10,6.5635834e-13,4.6007499e-10,6.5488206e-13,4.6007499e-10,6.4173706e-13,4.6007499e-10,5.3001088e-13,4.6007499e-10,3.3354759e-13,4.6007499e-10,7.7421975e-13,4.6007499e-10,7.7266179e-13,4.6007499e-10,7.5716215e-13,4.6007499e-10,6.1782439e-13,4.6007499e-10,3.737392e-13,4.6007499e-10,8.7603158e-13,4.6007499e-10,8.7447425e-13,4.6007499e-10,8.5960456e-13,4.6007499e-10,7.0542286e-13,4.6007499e-10,4.1851794e-13,4.6007499e-10,9.601346e-13,4.6007499e-10,9.5906928e-13,4.6007499e-10,9.4815681e-13,4.6007499e-10,7.9426053e-13,4.6007499e-10,4.7056887e-13,4.6007499e-10,1.0000492e-12,4.6007499e-10,9.9965108e-13,4.6007499e-10,9.9443737e-13,4.6007499e-10,8.5188688e-13,4.6007499e-10,5.0739518e-13,4.6007499e-10,1.0466734e-12,4.6007499e-10,1.0469987e-12,4.6007499e-10,1.0496505e-12,4.6007499e-10,9.2683848e-13,4.6007499e-10,5.6069407e-13,4.6007499e-10,1.0771802e-12,4.6007499e-10,1.0783309e-12,4.6007499e-10,1.0882608e-12
5.1007499e-10,6.9289694e-13,5.1007499e-10,6.9276435e-13,5.1007499e-10,6.9174252e-13,5.1007499e-10,6.8089932e-13,5.1007499e-10,6.2785666e-13,5.1007499e-10,7.6654611e-13,5.1007499e-10,7.6583172e-13,5.1007499e-10,7.5871559e-13,5.1007499e-10,6.9557301e-13,5.1007499e-10,5.2007292e-13,5.1007499e-10,9.3608431e-13,5.1007499e-10,9.343912e-13,5.1007499e-10,9.1995804e-13,5.1007499e-10,7.8901339e-13,5.1007499e-10,5.2190672e-13,5.1007499e-10,1.0287659e-12,5.1007499e-10,1.0264156e-12,5.1007499e-10,1.0057176e-12,5.1007499e-10,8.2893009e-13,5.1007499e-10,5.1942835e-13,5.1007499e-10,1.2138726e-12,5.1007499e-10,1.2112291e-12,5.1007499e-10,1.1867736e-12,5.1007499e-10,9.6611261e-13,5.1007499e-10,5.8180852e-13,5.1007499e-10,1.3737995e-12,5.1007499e-10,1.3712691e-12,5.1007499e-10,1.3477909e-12,5.1007499e-10,1.1033108e-12,5.1007499e-10,6.5276468e-13,5.1007499e-10,1.5060737e-12,5.1007499e-10,1.5042335e-12,5.1007499e-10,1.4864902e-12,5.1007499e-10,1.2422373e-12,5.1007499e-10,7.325746e-13,5.1007499e-10,1.5688868e-12,5.1007499e-10,1.5680157e-12,5.1007499e-10,1.5594992e-12,5.1007499e-10,1.3325551e-12,5.1007499e-10,7.8982527e-13,5.1007499e-10,1.6421399e-12,5.1007499e-10,1.643056e-12,5.1007499e-10,1.6461233e-12,5.1007499e-10,1.4504847e-12,5.1007499e-10,8.730359e-13,5.1007499e-10,1.6898648e-12,5.1007499e-10,1.6920946e-12,5.1007499e-10,1.7070962e-12
5.6007499e-10,1.060315e-12,5.6007499e-10,1.0599166e-12,5.6007499e-10,1.0584292e-12,5.6007499e-10,1.0419084e-12,5.6007499e-10,9.618955e-13,5.6007499e-10,1.1813016e-12,5.6007499e-10,1.1798821e-12,5.6007499e-10,1.1701106e-12,5.6007499e-10,1.071371e-12,5.6007499e-10,8.0017556e-13,5.6007499e-10,1.4442234e-12,5.6007499e-10,1.4419228e-12,5.6007499e-10,1.4196341e-12,5.6007499e-10,1.2159564e-12,5.6007499e-10,8.0240428e-13,5.6007499e-10,1.589932e-12,5.6007499e-10,1.5862097e-12,5.6007499e-10,1.5537938e-12,5.6007499e-10,1.2780997e-12,5.6007499e-10,7.9800666e-13,5.6007499e-10,1.8764439e-12,5.6007499e-10,1.8721772e-12,5.6007499e-10,1.8342778e-12,5.6007499e-10,1.489612e-12,5.6007499e-10,8.9318478e-13,5.6007499e-10,2.1240642e-12,5.6007499e-10,2.1200498e-12,5.6007499e-10,2.0832937e-12,5.6007499e-10,1.7017091e-12,5.6007499e-10,1.0016628e-12,5.6007499e-10,2.3290215e-12,5.6007499e-10,2.3261465e-12,5.6007499e-10,2.2982738e-12,5.6007499e-10,1.9158149e-12,5.6007499e-10,1.124431e-12,5.6007499e-10,2.4264185e-12,5.6007499e-10,2.4251039e-12,5.6007499e-10,2.411363e-12,5.6007499e-10,2.0551155e-12,5.6007499e-10,1.2126193e-12,5.6007499e-10,2.5403175e-12,5.6007499e-10,2.5415946e-12,5.6007499e-10,2.5454862e-12,5.6007499e-10,2.238598e-12,5.6007499e-10,1.3403335e-12,5.6007499e-10,2.6142912e-12,5.6007499e-10,2.6174289e-12,5.6007499e-10,2.640557e-12
6.1007499e-10,1.600836e-12,6.1007499e-10,1.6008537e-12,6.1007499e-10,1.5987355e-12,6.1007499e-10,1.5734437e-12,6.1007499e-10,1.4538071e-12,6.1007499e-10,1.7959894e-12,6.1007499e-10,1.7944838e-12,6.1007499e-10,1.7797041e-12,6.1007499e-10,1.6294144e-12,6.1007499e-10,1.2151483e-12,6.1007499e-10,2.2002937e-12,6.1007499e-10,2.1964662e-12,6.1007499e-10,2.1624124e-12,6.1007499e-10,1.8497563e-12,6.1007499e-10,1.2168311e-12,6.1007499e-10,2.4232619e-12,6.1007499e-10,2.4178747e-12,6.1007499e-10,2.3679966e-12,6.1007499e-10,1.9442614e-12,6.1007499e-10,1.2093314e-12,6.1007499e-10,2.8614377e-12,6.1007499e-10,2.8546411e-12,6.1007499e-10,2.7960405e-12,6.1007499e-10,2.2659622e-12,6.1007499e-10,1.3532256e-12,6.1007499e-10,3.2391997e-12,6.1007499e-10,3.2332165e-12,6.1007499e-10,3.1762709e-12,6.1007499e-10,2.5886751e-12,6.1007499e-10,1.5164906e-12,6.1007499e-10,3.5524177e-12,6.1007499e-10,3.5479635e-12,6.1007499e-10,3.5045112e-12,6.1007499e-10,2.9146643e-12,6.1007499e-10,1.7028962e-12,6.1007499e-10,3.701363e-12,6.1007499e-10,3.6996676e-12,6.1007499e-10,3.6777506e-12,6.1007499e-10,3.1266223e-12,6.1007499e-10,1.8362484e-12,6.1007499e-10,3.8758921e-12,6.1007499e-10,3.8774957e-12,6.1007499e-10,3.8829185e-12,6.1007499e-10,3.4073583e-12,6.1007499e-10,2.0298458e-12,6.1007499e-10,3.98904e-12,6.1007499e-10,3.9938593e-12,6.1007499e-10,4.0284133e-12
6.6007499e-10,2.38487e-12,6.6007499e-10,2.3844862e-12,6.6007499e-10,2.3813665e-12,6.6007499e-10,2.3441525e-12,6.6007499e-10,2.1675282e-12,6.6007499e-10,2.695272e-12,6.6007499e-10,2.6925974e-12,6.6007499e-10,2.6698304e-12,6.6007499e-10,2.4435385e-12,6.6007499e-10,1.8195721e-12,6.6007499e-10,3.3053104e-12,6.6007499e-10,3.2999109e-12,6.6007499e-10,3.248869e-12,6.6007499e-10,2.7760598e-12,6.6007499e-10,1.8197866e-12,6.6007499e-10,3.6445491e-12,6.6007499e-10,3.6360667e-12,6.6007499e-10,3.5605924e-12,6.6007499e-10,2.9178863e-12,6.6007499e-10,1.8079611e-12,6.6007499e-10,4.30399e-12,6.6007499e-10,4.2945021e-12,6.6007499e-10,4.2052131e-12,6.6007499e-10,3.4003861e-12,6.6007499e-10,2.022447e-12,6.6007499e-10,4.8738581e-12,6.6007499e-10,4.8646395e-12,6.6007499e-10,4.7779656e-12,6.6007499e-10,3.8852103e-12,6.6007499e-10,2.2656593e-12,6.6007499e-10,5.3460744e-12,6.6007499e-10,5.339405e-12,6.6007499e-10,5.2727713e-12,6.6007499e-10,4.3746383e-12,6.6007499e-10,2.5439188e-12,6.6007499e-10,5.5711337e-12,6.6007499e-10,5.5683089e-12,6.6007499e-10,5.5344379e-12,6.6007499e-10,4.6936319e-12,6.6007499e-10,2.7433409e-12,6.6007499e-10,5.8346414e-12,6.6007499e-10,5.8366438e-12,6.6007499e-10,5.8442337e-12,6.6007499e-10,5.1160955e-12,6.6007499e-10,3.0330817e-12,6.6007499e-10,6.0066557e-12,6.6007499e-10,6.0129031e-12,6.6007499e-10,6.0636028e-12
7.1007499e-10,3.5049333e-12,7.1007499e-10,3.5039673e-12,7.1007499e-10,3.4995197e-12,7.1007499e-10,3.4456183e-12,7.1007499e-10,3.1880947e-12,7.1007499e-10,3.9894868e-12,7.1007499e-10,3.9852811e-12,7.1007499e-10,3.9521204e-12,7.1007499e-10,3.6169312e-12,7.1007499e-10,2.6888165e-12,7.1007499e-10,4.901634e-12,7.1007499e-10,4.8932325e-12,7.1007499e-10,4.8170311e-12,7.1007499e-10,4.111484e-12,7.1007499e-10,2.6864804e-12,7.1007499e-10,5.4085232e-12,7.1007499e-10,5.3960378e-12,7.1007499e-10,5.2831283e-12,7.1007499e-10,4.32137e-12,7.1007499e-10,2.6671248e-12,7.1007499e-10,6.3894195e-12,7.1007499e-10,6.3745388e-12,7.1007499e-10,6.2408266e-12,7.1007499e-10,5.0357796e-12,7.1007499e-10,2.9824316e-12,7.1007499e-10,7.2368241e-12,7.1007499e-10,7.2228899e-12,7.1007499e-10,7.0925455e-12,7.1007499e-10,5.7535636e-12,7.1007499e-10,3.3397334e-12,7.1007499e-10,7.9392751e-12,7.1007499e-10,7.9290965e-12,7.1007499e-10,7.8283453e-12,7.1007499e-10,6.479078e-12,7.1007499e-10,3.7497685e-12,7.1007499e-10,8.2749247e-12,7.1007499e-10,8.2704438e-12,7.1007499e-10,8.2179881e-12,7.1007499e-10,6.9524849e-12,7.1007499e-10,4.0437806e-12,7.1007499e-10,8.6671975e-12,7.1007499e-10,8.6698291e-12,7.1007499e-10,8.6787915e-12,7.1007499e-10,7.5800473e-12,7.1007499e-10,4.4710007e-12,7.1007499e-10,8.923253e-12,7.1007499e-10,8.9335434e-12,7.1007499e-10,9.0058576e-12
7.1242038e-10,3.5672754e-12,7.1242038e-10,3.5664933e-12,7.1242038e-10,3.5616974e-12,7.1242038e-10,3.5071628e-12,7.1242038e-10,3.2451606e-12,7.1242038e-10,4.0622575e-12,7.1242038e-10,4.0583896e-12,7.1242038e-10,4.0233052e-12,7.1242038e-10,3.6830363e-12,7.1242038e-10,2.736924e-12,7.1242038e-10,4.9913645e-12,7.1242038e-10,4.9829915e-12,7.1242038e-10,4.9051283e-12,7.1242038e-10,4.1851025e-12,7.1242038e-10,2.7347788e-12,7.1242038e-10,5.507258e-12,7.1242038e-10,5.4947371e-12,7.1242038e-10,5.3795896e-12,7.1242038e-10,4.3998657e-12,7.1242038e-10,2.7151678e-12,7.1242038e-10,6.5064582e-12,7.1242038e-10,6.4910749e-12,7.1242038e-10,6.3550488e-12,7.1242038e-10,5.1271882e-12,7.1242038e-10,3.0361691e-12,7.1242038e-10,7.3692488e-12,7.1242038e-10,7.355078e-12,7.1242038e-10,7.2220923e-12,7.1242038e-10,5.8581918e-12,7.1242038e-10,3.3997012e-12,7.1242038e-10,8.0847176e-12,7.1242038e-10,8.0741897e-12,7.1242038e-10,7.9715775e-12,7.1242038e-10,6.5967822e-12,7.1242038e-10,3.8170753e-12,7.1242038e-10,8.4265851e-12,7.1242038e-10,8.4221819e-12,7.1242038e-10,8.3685248e-12,7.1242038e-10,7.0787679e-12,7.1242038e-10,4.1165465e-12,7.1242038e-10,8.8261901e-12,7.1242038e-10,8.828489e-12,7.1242038e-10,8.8379844e-12,7.1242038e-10,7.7178922e-12,7.1242038e-10,4.5514921e-12,7.1242038e-10,9.0872277e-12,7.1242038e-10,9.0967276e-12,7.1242038e-10,9.1710752e-12
7.3242038e-10,4.142643e-12,7.3242038e-10,4.1419825e-12,7.3242038e-10,4.136028e-12,7.3242038e-10,4.0727749e-12,7.3242038e-10,3.7699915e-12,7.3242038e-10,4.7307574e-12,7.3242038e-10,4.7258646e-12,7.3242038e-10,4.6864283e-12,7.3242038e-10,4.288198e-12,7.3242038e-10,3.1850544e-12,7.3242038e-10,5.8169815e-12,7.3242038e-10,5.8064995e-12,7.3242038e-10,5.7156986e-12,7.3242038e-10,4.8761697e-12,7.3242038e-10,3.1809065e-12,7.3242038e-10,6.4208102e-12,7.3242038e-10,6.4059091e-12,7.3242038e-10,6.2715309e-12,7.3242038e-10,5.1252513e-12,7.3242038e-10,3.1577851e-12,7.3242038e-10,7.5860349e-12,7.3242038e-10,7.5688327e-12,7.3242038e-10,7.4094258e-12,7.3242038e-10,5.9726212e-12,7.3242038e-10,3.5301553e-12,7.3242038e-10,8.5932487e-12,7.3242038e-10,8.5766276e-12,7.3242038e-10,8.4208276e-12,7.3242038e-10,6.8242126e-12,7.3242038e-10,3.9530121e-12,7.3242038e-10,9.4281658e-12,7.3242038e-10,9.4157467e-12,7.3242038e-10,9.2953566e-12,7.3242038e-10,7.6848426e-12,7.3242038e-10,4.4379904e-12,7.3242038e-10,9.8274234e-12,7.3242038e-10,9.8219514e-12,7.3242038e-10,9.7588149e-12,7.3242038e-10,8.2467374e-12,7.3242038e-10,4.7861753e-12,7.3242038e-10,1.02939e-11,7.3242038e-10,1.0297035e-11,7.3242038e-10,1.0306651e-11,7.3242038e-10,8.9918895e-12,7.3242038e-10,5.2918503e-12,7.3242038e-10,1.059885e-11,7.3242038e-10,1.0610669e-11,7.3242038e-10,1.0695513e-11
