depth_um,-115.000000,-105.000000,-95.000000,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000,95.000000,105.000000,115.000000
3.1,0.0,0.0,17957184.829059828,49303178.418803416,118344204.05982904,489028819.4444445,899415544.8717949,1202836805.5555556,2130533386.7521367,2405481036.324786,2321841880.3418803,27570925080.128204,26770502831.19658,2799716079.059829,2399728178.418803,2120430288.4615383,1475815972.222222,910336538.4615384,435757772.4358974,266883814.10256407,105231036.32478632,12509081.196581196,0.0,0.0
3.3,0.0,0.0,9647836.538461538,41533253.2051282,103602032.5854701,582385576.9230769,789162606.8376068,1200818108.974359,2115688514.957265,2456914529.91453,2413560870.7264957,27077563701.923077,26289094658.119656,2814384882.4786325,2760751869.6581197,2064942935.3632479,1621679487.179487,913711404.91453,409342067.3076922,228196367.52136752,130614182.69230767,4909294.871794872,0.0,0.0
3.5,0.0,0.0,21438274.572649572,27220753.205128208,188044845.0854701,393815625.0,801631677.3504274,1278204861.1111112,2063143162.3931625,2180625000.0,2937905395.299145,27489700160.256416,26782526896.367523,2859406250.0,2499389877.136752,1978958867.5213673,1463419361.6452992,1058450854.7008547,422089957.2649572,221884935.8974359,78997676.28205128,1373878.205128205,0.0,0.0
3.7,0.0,0.0,19355929.487179484,20737873.93162393,211557211.53846154,450207398.5042735,843665811.9658121,1266097435.897436,2035804353.6324787,2179364583.333333,2520496260.6837606,27217552056.62393,27875172630.876072,3138848824.786325,2908072889.957265,1966550560.897436,1552466185.897436,1070835496.7948718,616232371.7948718,249802216.88034186,93682264.95726496,4978819.444444444,0.0,0.0
3.9,0.0,0.0,5296367.521367521,21701308.76068376,152921065.7051282,680745566.2393162,868999145.2991452,1339264423.076923,2142336805.5555556,2756525641.025641,2695814102.5641026,26984057692.30769,27209490090.811966,3105497489.316239,2408579139.957265,1766803685.897436,1598467521.3675213,1062931356.8376068,591010870.7264956,273976789.52991456,138643990.38461536,3450827.9914529915,0.0,0.0
4.1,0.0,0.0,6329417.735042735,28294070.512820512,114070913.46153848,632980790.5982906,972935657.051282,1396838408.119658,2162469658.119658,2978379006.4102564,2832115731.8376064,27565294871.794872,28520057905.982906,2710780395.299145,2695405929.4871793,2049414797.008547,1621055929.4871793,1229963942.3076923,665294123.9316239,333854513.88888884,100361404.9145299,2239823.717948718,0.0,0.0
4.3,0.0,0.0,4057302.3504273505,59766212.60683761,113888827.45726497,445207478.6324786,1097767414.5299146,1507977083.3333333,2320294391.025641,2400026442.3076925,3134434081.1965814,28367615651.7094,28040489503.205128,2665202644.230769,2489481570.5128207,1852930822.6495728,1718604059.8290598,1229279380.3418806,533005235.04273504,217851549.14529914,86938408.11965813,11962847.222222222,0.0,0.0
4.5,0.0,0.0,7984481.837606837,65432585.47008548,167555956.19658118,656804994.6581197,1111209027.777778,1537964957.2649574,2425547836.5384617,2523184001.068376,3280590189.636752,28044086004.273506,28329011217.94872,2782438541.6666665,2973274973.290598,1848814022.4358974,1625772943.376068,1144444177.3504274,834688969.0170941,295049465.8119658,74058360.04273504,13341079.059829058,0.0,0.0
4.7,0.0,0.0,4895272.435897436,32742120.72649573,140045833.3333333,480375400.6410256,1100634188.034188,1717769711.5384614,2446570806.6239314,2615142200.8547006,3385291907.051282,28898621260.683758,27849378472.222225,3173041132.4786325,2562828525.6410255,2012320886.7521365,1606923344.017094,1019669871.7948718,608968482.9059829,215264155.98290604,97055902.77777779,20969738.247863248,0.0,0.0
4.9,0.0,0.0,8760256.41025641,25897142.094017092,199191105.76923078,515859535.25641024,1029253525.6410257,1739014102.5641026,2321927110.042735,3043553685.8974357,3294029193.3760686,28814405982.905983,28165640413.995724,3247632211.5384617,2585379567.307692,2282400534.188034,1650834855.7692308,1157524038.4615386,650026041.6666666,329242174.14529914,68077670.94017093,11908894.230769232,0.0,0.0
5.1,0.0,0.0,4292521.367521367,15785333.066239312,173726816.23931625,675156036.3247863,905072088.6752137,1740549759.6153848,2454035523.5042734,2841387446.5811963,3364781271.3675213,30403902751.06838,28722940438.034187,3305512873.931624,2930872542.7350426,2385399679.4871793,1694001442.3076923,1164307959.4017096,628763354.7008547,270678285.2564103,66380048.07692308,1923985.0427350427,0.0,0.0
5.3,0.0,0.0,4474038.461538461,65714930.55555555,174972435.89743587,560311725.4273504,1202177136.7521367,1654317120.726496,2419417708.3333335,2850494925.2136755,3125253392.0940175,30006639155.982903,28922162393.16239,3181261645.2991447,2980364049.1452994,2125711832.2649572,1735832879.273504,1078004674.1452992,499132719.017094,228081891.02564102,44123237.179487176,791479.7008547008,0.0,0.0
5.5,0.0,0.0,4783974.358974359,115614957.26495726,225926469.01709402,602890865.3846154,1086768723.2905982,1744206784.1880343,2508594551.2820516,2944799679.4871793,3700098317.3076925,28464191132.478626,29044770299.145298,3720022702.991453,2558153525.6410255,2427729620.7264957,1660025000.0000002,1033543402.7777778,491812793.80341876,259315838.6752137,57788488.247863255,1246554.487179487,0.0,0.0
5.7,0.0,5932425.213675213,5768536.324786324,79706463.67521366,256954513.88888887,667975026.7094017,1159221233.974359,1569109561.965812,2413409989.3162394,3124068643.162393,3319360416.6666665,28968252777.77778,29118659188.034187,3921602670.940171,2870264957.264957,2719012230.2350426,1632666907.051282,900517334.4017096,640083840.8119658,282612099.35897434,64419658.11965811,971474.358974359,0.0,0.0
5.9,0.0,6023504.273504273,9443616.452991454,79983787.3931624,287008146.36752135,535339476.4957265,1146263888.8888888,2050205715.811966,2557695245.7264957,2504590090.811966,2874571634.615385,29887831303.418804,29616319978.632477,3660278338.6752133,3134660523.5042734,2312876736.111111,1482312419.871795,1059520860.042735,606476655.982906,253420913.46153843,80667868.58974358,23561538.461538464,0.0,0.0
6.1,0.0,2339129.2735042735,22373717.948717948,64232024.572649576,336141773.5042735,605089316.2393162,1097256597.222222,1735430315.1709402,2701776495.7264957,2674976816.2393165,3688795032.0512815,29452831997.86325,29225969017.094017,3387723076.923077,3139324252.136752,2457288034.188034,1784784375.0,979666933.7606839,488595032.05128205,337894471.15384614,94457291.66666666,430368.58974358975,0.0,0.0
6.3,0.0,2745352.5641025645,24955902.777777776,96134268.16239315,351529487.1794871,662863488.2478632,1311119658.1196582,2063614663.4615386,2481169604.700855,2867096233.974359,3725590998.931624,30357849919.871796,28741372061.96581,3671664423.076923,3320036351.495726,2469869631.4102564,2044292708.3333333,952564369.6581196,488120993.58974355,400093429.4871795,48983653.84615385,316826.92307692306,0.0,0.0
6.5,0.0,2471340.811965812,34296564.102564104,54302430.55555556,201190331.1965812,560896955.1282052,1186834508.5470085,2026236591.8803418,2297274172.008547,2865482505.34188,3684203258.5470085,29559462873.931625,28757623664.529915,3631501495.726496,3025743135.6837606,2673750125.5341883,2089863675.213675,924153044.8717949,592326655.982906,257414054.4871795,76568830.12820514,2030528.8461538462,0.0,0.0
6.7,0.0,12204059.829059828,7814049.145299146,32217462.606837608,263248157.05128205,618214369.6581197,1085861351.4957263,2239020379.2735043,2453071661.324786,3176714690.17094,3825548424.1452994,31715958867.521366,30569102323.71795,3186205208.333333,3256930101.495726,2814144711.5384617,1828962793.8034186,961225694.4444443,561185122.8632479,229946287.3931624,77015892.09401709,1696955.1282051282,0.0,0.0
