# Geant4 depth energy profile
# NEvents: 100000
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
5.445000e+01,1.669534e+03
5.455000e+01,1.740846e+03
5.465000e+01,1.663123e+03
5.475000e+01,1.685843e+03
5.485000e+01,1.670451e+03
5.495000e+01,1.657612e+03
5.505000e+01,1.671476e+03
5.515000e+01,1.688226e+03
5.525000e+01,1.684923e+03
5.535000e+01,1.674520e+03
5.545000e+01,1.659584e+03
5.555000e+01,1.639241e+03
5.565000e+01,1.632725e+03
5.575000e+01,1.644952e+03
5.585000e+01,1.664229e+03
5.595000e+01,1.660306e+03
5.605000e+01,1.634047e+03
5.615000e+01,1.600574e+03
5.625000e+01,1.612296e+03
5.635000e+01,1.586199e+03
5.645000e+01,1.620749e+03
5.655000e+01,1.548241e+03
5.665000e+01,1.596764e+03
5.675000e+01,1.611353e+03
5.685000e+01,1.556307e+03
5.695000e+01,1.570839e+03
5.705000e+01,1.559388e+03
5.715000e+01,1.567352e+03
5.725000e+01,1.572596e+03
5.735000e+01,1.554574e+03
5.745000e+01,1.544140e+03
5.755000e+01,1.597353e+03
5.765000e+01,1.553280e+03
5.775000e+01,1.539471e+03
5.785000e+01,1.518086e+03
5.795000e+01,1.537287e+03
5.805000e+01,1.538808e+03
5.815000e+01,1.527350e+03
5.825000e+01,1.537770e+03
5.835000e+01,1.497711e+03
5.845000e+01,1.485989e+03
5.855000e+01,1.514853e+03
5.865000e+01,1.495332e+03
5.875000e+01,1.496013e+03
5.885000e+01,1.519359e+03
5.895000e+01,1.500093e+03
5.905000e+01,1.497918e+03
5.915000e+01,1.470394e+03
5.925000e+01,1.489011e+03
5.935000e+01,1.472001e+03
5.945000e+01,1.486767e+03
5.955000e+01,1.469318e+03
5.965000e+01,1.482307e+03
5.975000e+01,1.452023e+03
5.985000e+01,1.429881e+03
5.995000e+01,1.458848e+03
6.005000e+01,1.465397e+03
6.015000e+01,1.445307e+03
6.025000e+01,1.405610e+03
6.035000e+01,1.437619e+03
6.045000e+01,1.428858e+03
6.055000e+01,1.412808e+03
6.065000e+01,1.366424e+03
6.075000e+01,1.356405e+03
6.085000e+01,1.379876e+03
6.095000e+01,1.362783e+03
6.105000e+01,1.365966e+03
6.115000e+01,1.393729e+03
6.125000e+01,1.418657e+03
6.135000e+01,1.394277e+03
6.145000e+01,1.363079e+03
6.155000e+01,1.366624e+03
6.165000e+01,1.346131e+03
6.175000e+01,1.374515e+03
6.185000e+01,1.329236e+03
6.195000e+01,1.316712e+03
6.205000e+01,1.328904e+03
6.215000e+01,1.315645e+03
6.225000e+01,1.272882e+03
6.235000e+01,1.327424e+03
6.245000e+01,1.295888e+03
6.255000e+01,1.284434e+03
6.265000e+01,1.317012e+03
6.275000e+01,1.289608e+03
6.285000e+01,1.282541e+03
6.295000e+01,1.262085e+03
6.305000e+01,1.329554e+03
6.315000e+01,1.310746e+03
6.325000e+01,1.268323e+03
6.335000e+01,1.324131e+03
6.345000e+01,1.300797e+03
6.355000e+01,1.280257e+03
6.365000e+01,1.265299e+03
6.375000e+01,1.252046e+03
6.385000e+01,1.231335e+03
6.395000e+01,1.239136e+03
6.405000e+01,1.266293e+03
6.415000e+01,1.231535e+03
6.425000e+01,1.229178e+03
6.435000e+01,1.246191e+03
6.445000e+01,1.224704e+03
6.455000e+01,1.245016e+03
6.465000e+01,1.209229e+03
6.475000e+01,1.201597e+03
6.485000e+01,1.205429e+03
6.495000e+01,1.209262e+03
6.505000e+01,1.198527e+03
6.515000e+01,1.183505e+03
6.525000e+01,1.222353e+03
6.535000e+01,1.173957e+03
6.545000e+01,1.190864e+03
6.555000e+01,1.174141e+03
6.565000e+01,1.189681e+03
6.575000e+01,1.138573e+03
6.585000e+01,1.146992e+03
6.595000e+01,1.136800e+03
6.605000e+01,1.150814e+03
6.615000e+01,1.138588e+03
6.625000e+01,1.126715e+03
6.635000e+01,1.120645e+03
6.645000e+01,1.100475e+03
6.655000e+01,1.083118e+03
6.665000e+01,1.136080e+03
6.675000e+01,1.123709e+03
6.685000e+01,1.131652e+03
6.695000e+01,1.091576e+03
6.705000e+01,1.095978e+03
6.715000e+01,1.117102e+03
6.725000e+01,1.093956e+03
6.735000e+01,1.117568e+03
6.745000e+01,1.063884e+03
6.755000e+01,1.077815e+03
6.765000e+01,1.034816e+03
6.775000e+01,1.081225e+03
6.785000e+01,1.048985e+03
6.795000e+01,1.031328e+03
6.805000e+01,1.065285e+03
6.815000e+01,1.018258e+03
6.825000e+01,1.049216e+03
6.835000e+01,1.015078e+03
6.845000e+01,1.009587e+03
6.855000e+01,9.965016e+02
6.865000e+01,9.935813e+02
6.875000e+01,1.039921e+03
6.885000e+01,1.012291e+03
6.895000e+01,1.024137e+03
6.905000e+01,9.830605e+02
6.915000e+01,9.572020e+02
6.925000e+01,1.019977e+03
6.935000e+01,9.679726e+02
6.945000e+01,9.907909e+02
6.955000e+01,9.805556e+02
6.965000e+01,9.324278e+02
6.975000e+01,9.335832e+02
6.985000e+01,9.304189e+02
6.995000e+01,8.979831e+02
7.005000e+01,9.311182e+02
7.015000e+01,9.312549e+02
7.025000e+01,9.084830e+02
7.035000e+01,9.108031e+02
7.045000e+01,8.761450e+02
7.055000e+01,8.657745e+02
7.065000e+01,9.129210e+02
7.075000e+01,9.036431e+02
7.085000e+01,8.944181e+02
7.095000e+01,9.015143e+02
7.105000e+01,9.102771e+02
7.115000e+01,8.750204e+02
7.125000e+01,8.834512e+02
7.135000e+01,9.016825e+02
7.145000e+01,8.630930e+02
7.155000e+01,8.315286e+02
7.165000e+01,8.624430e+02
7.175000e+01,8.465852e+02
7.185000e+01,8.337761e+02
7.195000e+01,8.477876e+02
7.205000e+01,8.200698e+02
7.215000e+01,8.091406e+02
7.225000e+01,8.823578e+02
7.235000e+01,8.186862e+02
7.245000e+01,8.318522e+02
7.255000e+01,8.294095e+02
7.265000e+01,8.388108e+02
7.275000e+01,8.406031e+02
7.285000e+01,8.042643e+02
7.295000e+01,8.338675e+02
7.305000e+01,8.000166e+02
7.315000e+01,7.823408e+02
7.325000e+01,8.091991e+02
7.335000e+01,7.882658e+02
7.345000e+01,7.797637e+02
7.355000e+01,7.995869e+02
7.365000e+01,7.848910e+02
7.375000e+01,7.696146e+02
7.385000e+01,7.691834e+02
7.395000e+01,7.643027e+02
7.405000e+01,7.444391e+02
7.415000e+01,7.476586e+02
7.425000e+01,7.524195e+02
7.435000e+01,7.303768e+02
7.445000e+01,7.416612e+02
7.455000e+01,7.187120e+02
7.465000e+01,7.199460e+02
7.475000e+01,7.049556e+02
7.485000e+01,7.203278e+02
7.495000e+01,6.979832e+02
7.505000e+01,7.132597e+02
7.515000e+01,6.853578e+02
7.525000e+01,6.952730e+02
7.535000e+01,6.850302e+02
7.545000e+01,6.794426e+02
7.555000e+01,6.673651e+02
7.565000e+01,6.796561e+02
7.575000e+01,6.465208e+02
7.585000e+01,6.975777e+02
7.595000e+01,6.853670e+02
7.605000e+01,6.731926e+02
7.615000e+01,6.740922e+02
7.625000e+01,6.449723e+02
7.635000e+01,6.504277e+02
7.645000e+01,6.398834e+02
7.655000e+01,6.514736e+02
7.665000e+01,6.660271e+02
7.675000e+01,6.359136e+02
7.685000e+01,6.204978e+02
7.695000e+01,6.213125e+02
7.705000e+01,6.014099e+02
7.715000e+01,6.149715e+02
7.725000e+01,6.003871e+02
7.735000e+01,6.158225e+02
7.745000e+01,5.870056e+02
7.755000e+01,6.067094e+02
7.765000e+01,5.916831e+02
7.775000e+01,6.300611e+02
7.785000e+01,5.633152e+02
7.795000e+01,5.760178e+02
7.805000e+01,5.969153e+02
7.815000e+01,5.929921e+02
7.825000e+01,5.619226e+02
7.835000e+01,5.713668e+02
7.845000e+01,5.370697e+02
7.855000e+01,5.513351e+02
7.865000e+01,5.408915e+02
7.875000e+01,5.321493e+02
7.885000e+01,5.211649e+02
7.895000e+01,5.431533e+02
7.905000e+01,5.556796e+02
7.915000e+01,5.030074e+02
7.925000e+01,5.278795e+02
7.935000e+01,5.249244e+02
7.945000e+01,4.815136e+02
7.955000e+01,5.011603e+02
7.965000e+01,5.021586e+02
7.975000e+01,5.226481e+02
7.985000e+01,5.062816e+02
7.995000e+01,5.022411e+02
8.005000e+01,4.894488e+02
8.015000e+01,4.673568e+02
8.025000e+01,4.833310e+02
8.035000e+01,4.850299e+02
8.045000e+01,4.818678e+02
8.055000e+01,4.666904e+02
8.065000e+01,4.815631e+02
8.075000e+01,4.727387e+02
8.085000e+01,4.595932e+02
8.095000e+01,4.729112e+02
8.105000e+01,4.503102e+02
8.115000e+01,4.413103e+02
8.125000e+01,4.494789e+02
8.135000e+01,4.293101e+02
8.145000e+01,4.265014e+02
8.155000e+01,4.364650e+02
8.165000e+01,4.118203e+02
8.175000e+01,4.317456e+02
8.185000e+01,4.139061e+02
8.195000e+01,4.183654e+02
8.205000e+01,3.927978e+02
8.215000e+01,4.318806e+02
8.225000e+01,4.086512e+02
