depth_um,-115.000000,-105.000000,-95.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,95.000000,105.000000
15.3,0.0,0.0,0.0,0.0,0.0,0.0,150676014.95726496,1847330956.1965811,8198704594.017094,22039764155.982906,52285766559.829056,51780752403.84615,21309089209.40171,9053236565.17094,2303718750.0,135441506.41025642,4375801.282051282,0.0,0.0,0.0,0.0
15.5,0.0,0.0,0.0,0.0,0.0,0.0,170850427.35042736,2147753525.6410255,8328044871.794871,21446150908.11966,51900016025.64102,50178161324.78633,22304491987.179485,9371622061.96581,2391030715.811966,152784989.3162393,3535790.598290598,0.0,0.0,0.0,0.0
15.7,0.0,0.0,0.0,0.0,0.0,0.0,180006677.35042736,1928393856.8376067,8451656490.384615,20752342414.529915,51476880341.88034,51612479166.666664,22744522702.991455,8968683760.683762,2461217948.717949,163163728.63247862,0.0,0.0,0.0,0.0,0.0
15.9,0.0,0.0,0.0,0.0,0.0,0.0,198803418.80341882,1844354700.8547008,8539347783.119658,22406319444.444443,51424791666.666664,49927363247.86325,22669360042.735043,8987465277.777777,2244728632.4786325,212934027.77777776,0.0,0.0,0.0,0.0,0.0
16.1,0.0,0.0,0.0,0.0,0.0,0.0,176542200.85470083,1843590277.7777777,8753747943.376068,23945745192.307693,51038346688.03419,49241842147.4359,23048266826.923077,8672033920.94017,2305509882.4786325,132512553.41880341,0.0,0.0,0.0,0.0,0.0
16.3,0.0,0.0,0.0,0.0,0.0,0.0,206729166.66666666,1773606036.3247862,9095250827.991453,23416479967.948723,50703228365.38461,49108782051.28205,22825513621.794872,9587192841.880342,2060422542.7350426,153304754.2735043,0.0,0.0,0.0,0.0,0.0
16.5,0.0,0.0,0.0,0.0,0.0,0.0,143414262.82051283,2034940972.2222223,8467142895.299145,22317892628.205128,49592362179.487175,49212573183.76068,21923650641.02564,8831656517.094017,2013838141.025641,105092948.71794872,0.0,0.0,0.0,0.0,0.0
16.7,0.0,0.0,0.0,0.0,0.0,0.0,108612660.25641026,1886709695.5128205,8728320779.91453,22182473824.786324,49499836538.46154,48763854166.666664,22108584134.615387,8811849965.277779,1955401148.5042734,132276442.30769232,0.0,0.0,0.0,0.0,0.0
16.9,0.0,0.0,0.0,0.0,0.0,0.0,96501335.47008547,1961528739.3162394,8969654914.529913,21959295673.076923,49051362713.67521,47685317841.88034,21966840491.45299,9037205929.487179,1968359241.4529912,214603365.3846154,0.0,0.0,0.0,0.0,0.0
17.1,0.0,0.0,0.0,0.0,0.0,0.0,206335122.86324784,1773907104.7008548,9370898237.179487,22746820512.820515,48416580929.487175,50051794871.79487,22395335470.08547,9378946314.102564,2210485283.119658,70409935.89743589,0.0,0.0,0.0,0.0,0.0
17.3,0.0,0.0,0.0,0.0,0.0,9360576.923076922,193075320.51282048,1752971287.3931623,8830422809.82906,22498821848.2906,48566890224.35897,49868144230.769226,21924240651.7094,8759238782.051281,2094834107.9059825,137238247.86324787,0.0,0.0,0.0,0.0,0.0
17.5,0.0,0.0,0.0,0.0,0.0,16797542.735042736,205364636.75213677,2194166292.7350426,9148152243.589745,22953580662.393166,48670214743.58974,47575833333.333336,22573749198.717945,9455251068.376068,2115187660.2564104,119119123.93162392,0.0,0.0,0.0,0.0,0.0
17.7,0.0,0.0,0.0,0.0,0.0,0.0,143192040.5982906,1751236538.4615383,9475468215.811966,22832347836.538464,47162530715.811966,47438861645.29915,22314899038.46154,8856418269.230768,2161306623.931624,118176282.05128206,0.0,0.0,0.0,0.0,0.0
17.9,0.0,0.0,0.0,0.0,0.0,0.0,151747596.15384614,1739639850.4273505,9936268696.581196,23814964476.495724,45779779914.529915,46519679487.17949,22937852564.102562,9008648504.273504,2136786057.6923075,144372329.05982906,0.0,0.0,0.0,0.0,0.0
18.1,0.0,0.0,0.0,0.0,0.0,0.0,151144497.86324787,1866907051.2820513,9369979166.666668,23328560630.34188,46197451923.07692,46595513621.794876,23683835737.179485,8750666666.666666,1907312473.2905984,170976415.5982906,0.0,0.0,0.0,0.0,0.0
18.3,0.0,0.0,0.0,0.0,0.0,0.0,145922542.73504275,2065238060.897436,9230613514.957266,23213799679.48718,47100933760.68376,46713063568.37607,22968353098.2906,8236438034.188034,1794909401.7094018,172867708.33333334,0.0,0.0,0.0,0.0,0.0
18.5,0.0,4505074.786324786,0.0,0.0,0.0,0.0,261858173.07692307,1991951388.8888888,9113146634.615385,22530090544.871796,47386855769.230774,46576276976.49573,23168623397.4359,8481666639.957266,1797587954.0598288,110602510.68376069,0.0,0.0,0.0,0.0,0.0
18.7,0.0,0.0,0.0,0.0,0.0,0.0,120507478.63247862,2244602831.1965814,8952196581.19658,23028039529.914528,46179809027.77778,46216597222.22222,23075366720.085472,8946545165.59829,1733860710.4700854,104892895.2991453,0.0,0.0,0.0,0.0,0.0
18.9,0.0,0.0,0.0,0.0,0.0,0.0,95472489.31623931,1819396367.5213675,9586629273.504272,23060619391.025642,46784734241.45299,45383269230.76923,23180851495.726498,9197397702.991453,2087983573.717949,77499198.7179487,0.0,0.0,0.0,0.0,0.0
19.1,0.0,0.0,0.0,0.0,0.0,0.0,142268963.67521366,1832325854.7008548,8614837473.290598,22400923370.726494,44043223023.50427,45671781517.09402,23480038194.444447,8723311271.367521,1661001736.1111112,93668803.41880341,0.0,0.0,0.0,0.0,0.0
19.3,0.0,0.0,0.0,0.0,0.0,0.0,151827190.17094016,1849712606.837607,9191401602.564102,22339089155.982903,44969181089.74358,46155064102.5641,22382731570.51282,8453179220.085469,1753786450.3205128,96523504.27350427,0.0,0.0,0.0,0.0,0.0
19.5,0.0,0.0,0.0,72809.82905982906,0.0,0.0,163655982.9059829,1753287873.931624,9412698290.598291,23822646901.7094,45121840544.871796,46357761752.13675,23645854166.666668,9098148237.179487,1699731303.4188035,81350427.35042734,0.0,0.0,0.0,0.0,0.0
19.7,0.0,0.0,0.0,0.0,0.0,0.0,141084401.7094017,1915032692.3076923,9045424706.19658,22912658360.042732,44599899038.46153,43730844017.09402,23449293002.136753,8730079594.017094,1914642387.8205128,111784188.03418803,0.0,0.0,0.0,0.0,0.0
19.9,0.0,0.0,0.0,0.0,0.0,0.0,106865384.61538462,1792208092.9487178,9052158119.65812,23230188034.18803,43558092948.71795,44933099358.97436,22321677884.615383,8669941239.316238,1618914529.9145298,99430555.55555557,0.0,0.0,0.0,0.0,0.0
20.1,0.0,0.0,0.0,0.0,0.0,107719.0170940171,71110576.92307693,1977204059.8290596,8830686431.623932,22765654540.598286,43033390491.452995,42818146100.42735,22534638888.88889,8361386217.948718,1717501869.6581194,115169038.46153846,0.0,0.0,0.0,0.0,0.0
