# Geant4 depth energy profile
# NEvents: 99992
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
8.315000e+01,9.677232e-01
8.325000e+01,7.971438e-01
8.335000e+01,1.344552e+00
8.345000e+01,9.583583e-01
8.355000e+01,1.403339e+00
8.365000e+01,1.544022e+00
8.375000e+01,7.560627e-01
8.385000e+01,8.427853e-01
8.395000e+01,1.825069e+00
8.405000e+01,1.265129e+00
8.415000e+01,7.685470e-01
8.425000e+01,1.442731e+00
8.435000e+01,1.432778e+00
8.445000e+01,3.741592e-01
8.455000e+01,4.509654e-01
8.465000e+01,1.890184e-01
8.475000e+01,3.201915e-01
8.485000e+01,2.835763e-01
8.495000e+01,2.155193e-01
8.505000e+01,2.068141e-01
8.515000e+01,2.151386e-01
8.525000e+01,4.427691e-01
8.535000e+01,4.579406e-01
8.545000e+01,6.088827e-01
8.555000e+01,1.707184e-01
8.565000e+01,3.959867e-01
8.575000e+01,7.672021e-01
