# Geant4 depth energy profile
# NEvents: 19336
# BinWidth_um: 0.1
depth_um,dEdx_eV_per_um
6.365000e+01,4.514686e+01
6.375000e+01,4.458479e+01
6.385000e+01,4.307207e+01
6.395000e+01,3.590863e+01
6.405000e+01,6.059318e+01
6.415000e+01,5.058374e+01
6.425000e+01,6.673545e+01
6.435000e+01,5.211938e+01
6.445000e+01,6.729940e+01
6.455000e+01,4.899742e+01
6.465000e+01,3.752505e+01
6.475000e+01,3.815428e+01
6.485000e+01,6.247840e+01
6.495000e+01,3.943534e+01
6.505000e+01,4.277060e+01
6.515000e+01,3.807916e+01
6.525000e+01,5.388163e+01
6.535000e+01,4.980003e+01
6.545000e+01,4.023080e+01
6.555000e+01,3.249892e+01
6.565000e+01,2.707227e+01
6.575000e+01,4.086675e+01
6.585000e+01,4.578868e+01
6.595000e+01,4.872198e+01
6.605000e+01,3.775262e+01
6.615000e+01,2.917057e+01
6.625000e+01,3.784107e+01
6.635000e+01,3.322472e+01
6.645000e+01,2.876846e+01
6.655000e+01,2.653320e+01
6.665000e+01,3.368219e+01
6.675000e+01,2.156942e+01
6.685000e+01,2.062094e+01
6.695000e+01,3.413738e+01
6.705000e+01,2.627743e+01
6.715000e+01,5.457237e+01
6.725000e+01,2.591086e+01
6.735000e+01,2.487543e+01
6.745000e+01,2.416150e+01
6.755000e+01,2.661571e+01
6.765000e+01,3.736613e+01
6.775000e+01,2.094070e+01
6.785000e+01,2.727194e+01
6.795000e+01,4.016750e+01
6.805000e+01,2.614561e+01
6.815000e+01,3.243486e+01
6.825000e+01,5.076013e+01
6.835000e+01,4.191138e+01
6.845000e+01,3.902656e+01
6.855000e+01,3.580852e+01
6.865000e+01,3.012033e+01
6.875000e+01,2.357105e+01
6.885000e+01,3.472075e+01
6.895000e+01,2.725958e+01
6.905000e+01,2.686230e+01
6.915000e+01,3.732379e+01
6.925000e+01,2.579326e+01
6.935000e+01,2.063679e+01
6.945000e+01,2.845485e+01
6.955000e+01,2.612480e+01
6.965000e+01,2.071246e+01
6.975000e+01,2.269261e+01
6.985000e+01,2.691372e+01
6.995000e+01,2.293916e+01
7.005000e+01,2.026222e+01
7.015000e+01,2.448304e+01
7.025000e+01,2.200636e+01
7.035000e+01,1.280114e+01
7.045000e+01,2.220839e+01
7.055000e+01,4.184046e+01
7.065000e+01,2.785088e+01
7.075000e+01,1.751787e+01
7.085000e+01,1.874649e+01
7.095000e+01,3.006055e+01
7.105000e+01,3.480715e+01
7.115000e+01,1.354492e+01
7.125000e+01,1.018468e+01
7.135000e+01,1.613805e+01
7.145000e+01,2.486770e+01
7.155000e+01,1.843772e+01
7.165000e+01,1.351711e+01
7.175000e+01,1.189738e+01
7.185000e+01,8.490965e+00
7.195000e+01,1.301652e+01
7.205000e+01,1.519645e+01
7.215000e+01,1.209591e+01
7.225000e+01,1.274476e+01
7.235000e+01,7.199532e+00
7.245000e+01,9.980905e+00
7.255000e+01,9.345568e+00
7.265000e+01,1.419561e+01
7.275000e+01,1.287194e+01
7.285000e+01,1.237299e+01
7.295000e+01,1.034157e+01
7.305000e+01,1.061318e+01
7.315000e+01,1.315575e+01
7.325000e+01,1.339678e+01
7.335000e+01,1.435352e+01
7.345000e+01,1.092403e+01
7.355000e+01,1.475115e+01
7.365000e+01,1.181834e+01
7.375000e+01,1.057181e+01
7.385000e+01,8.389254e+00
7.395000e+01,9.236161e+00
7.405000e+01,5.769648e+00
7.415000e+01,8.121222e+00
7.425000e+01,8.813117e+00
7.435000e+01,1.041005e+01
7.445000e+01,1.328846e+01
7.455000e+01,1.354551e+01
7.465000e+01,1.775474e+01
7.475000e+01,1.288055e+01
7.485000e+01,8.666955e+00
7.495000e+01,7.273038e+00
7.505000e+01,6.476389e+00
7.515000e+01,1.585520e+01
7.525000e+01,8.334637e+00
7.535000e+01,5.390967e+00
7.545000e+01,9.946616e+00
7.555000e+01,7.965934e+00
7.565000e+01,1.256656e+01
7.575000e+01,8.979433e+00
7.585000e+01,1.123122e+01
7.595000e+01,8.046631e+00
7.605000e+01,7.346358e+00
7.615000e+01,7.840675e+00
7.625000e+01,8.062166e+00
7.635000e+01,1.054986e+01
7.645000e+01,8.675331e+00
7.655000e+01,1.608773e+01
7.665000e+01,1.787635e+01
7.675000e+01,1.636340e+01
7.685000e+01,1.754028e+01
7.695000e+01,1.104812e+01
7.705000e+01,1.150868e+01
7.715000e+01,8.974520e+00
7.725000e+01,8.217814e+00
7.735000e+01,1.555803e+01
7.745000e+01,1.005698e+01
7.755000e+01,1.232112e+01
7.765000e+01,9.816732e+00
7.775000e+01,1.094802e+01
7.785000e+01,9.727816e+00
7.795000e+01,1.792182e+01
7.805000e+01,6.485203e+00
7.815000e+01,7.910009e+00
7.825000e+01,1.149208e+01
7.835000e+01,7.362471e+00
7.845000e+01,8.561962e+00
7.855000e+01,3.793272e+00
7.865000e+01,3.934965e+00
7.875000e+01,2.777081e+00
7.885000e+01,4.896918e+00
7.895000e+01,6.928295e+00
7.905000e+01,6.294734e+00
7.915000e+01,6.078924e+00
7.925000e+01,1.709871e+00
7.935000e+01,2.803215e+00
7.945000e+01,3.545485e+00
7.955000e+01,3.171863e+00
7.965000e+01,7.182846e+00
7.975000e+01,4.694498e+00
7.985000e+01,2.847158e+00
7.995000e+01,2.770850e+00
8.005000e+01,6.159907e+00
8.015000e+01,6.172433e+00
8.025000e+01,6.886840e+00
8.035000e+01,1.012179e+01
8.045000e+01,6.646246e+00
8.055000e+01,5.903291e+00
8.065000e+01,5.410923e+00
8.075000e+01,1.153066e+01
8.085000e+01,8.036276e+00
8.095000e+01,6.204008e+00
8.105000e+01,3.149924e+00
8.115000e+01,6.056267e+00
8.125000e+01,7.025854e+00
8.135000e+01,7.583625e+00
8.145000e+01,1.295139e+01
8.155000e+01,1.227156e+01
8.165000e+01,6.304205e+00
8.175000e+01,6.201054e+00
8.185000e+01,3.322461e+00
8.195000e+01,4.972676e+00
8.205000e+01,4.999132e+00
8.215000e+01,2.571552e+00
8.225000e+01,4.492112e+00
8.235000e+01,5.085929e+00
8.245000e+01,5.037078e+00
8.255000e+01,5.849128e+00
8.265000e+01,3.789011e+00
8.275000e+01,7.344089e+00
8.285000e+01,9.480746e+00
8.295000e+01,4.152368e+00
8.305000e+01,9.595544e+00
8.315000e+01,5.004374e+00
8.325000e+01,4.122259e+00
8.335000e+01,6.953062e+00
8.345000e+01,4.955946e+00
8.355000e+01,7.257066e+00
8.365000e+01,7.984580e+00
8.375000e+01,3.909817e+00
8.385000e+01,4.358285e+00
8.395000e+01,9.437955e+00
8.405000e+01,6.542345e+00
8.415000e+01,3.974377e+00
8.425000e+01,7.460775e+00
8.435000e+01,7.409304e+00
8.445000e+01,1.934884e+00
8.455000e+01,2.332072e+00
8.465000e+01,9.774683e-01
8.475000e+01,1.655802e+00
8.485000e+01,1.466455e+00
8.495000e+01,1.114512e+00
8.505000e+01,1.069495e+00
8.515000e+01,1.112544e+00
8.525000e+01,2.289686e+00
8.535000e+01,2.368142e+00
8.545000e+01,3.148707e+00
8.555000e+01,8.828340e-01
8.565000e+01,2.047761e+00
8.575000e+01,3.967422e+00
8.585000e+01,8.048592e-01
8.595000e+01,1.906155e+00
8.605000e+01,1.039477e+00
