depth_um,-85.000000,-75.000000,-65.000000,-55.000000,-45.000000,-35.000000,-25.000000,-15.000000,-5.000000,5.000000,15.000000,25.000000,35.000000,45.000000,55.000000,65.000000,75.000000,85.000000
9.1,0.0,0.0,527606.3110689882,29026077.74232799,122682175.05665915,500086273.87023556,1331501418.3035095,8331077496.757811,57933690502.17834,55679426526.06779,8736011852.290567,1492194450.970859,500250125.59074116,96595887.55034038,19789139.692261357,19723938.39772642,0.0,0.0
9.3,0.0,0.0,1586665.3947700432,7798474.556697569,100457998.93252397,422744339.90918374,1356171842.1636631,7660288162.419511,55707087449.3489,54861853088.518585,8264985972.633469,1302557937.6666877,550118142.1813897,86576797.9387069,25766390.119656034,19088178.63800145,0.0,0.0
9.5,0.0,3630343.2178043327,6797300.948480102,25143791.29214199,95172432.79914883,444450752.1386025,1458674537.100223,7840877458.733653,55176374630.33242,54608695354.75357,8096905821.847348,1524443524.10938,360846778.75285834,150793021.20941925,23343990.445329145,44462078.83659351,0.0,0.0
9.7,0.0,1058945.9524786116,7681232.8998386245,66440835.628841266,146672631.24639717,420704131.4436377,1393032822.7163153,8701837700.56054,53545203676.62596,51910164464.7409,7964389828.41101,1338385502.212726,355881298.5581833,53146823.38991344,27711115.83345974,14062437.212171545,0.0,0.0
9.9,0.0,1783362.8801918032,10524974.727993324,65755637.5249085,164238214.4719391,424068917.97195965,1460430446.8037686,8075206725.43698,52414957525.410484,51332156383.97377,8952427280.155266,1765961412.6596193,416977513.55553395,141355463.7915528,35668011.81198569,3045190.824919086,0.0,0.0
10.1,0.0,2069584.87297385,15312310.957727298,33630141.391703494,107237462.85826547,536428845.6802035,1524075470.5323637,7968828607.344395,51845769079.32424,52491395993.42911,9043997991.935886,1704632599.8689246,298898195.4152109,91513505.09247378,17421454.048148893,5627448.687599382,0.0,0.0
10.3,0.0,2223367.9146820437,9314093.543773096,78668812.35868402,122718226.20621113,611212811.0520335,1763917885.678215,8480582669.841341,50718417956.091095,50162742529.20627,8401279530.718415,1504025073.1370728,387654315.5126619,139177800.89073795,2750785.673713626,3728842.8021451375,0.0,0.0
10.5,0.0,1203640.7859838442,10400530.383305477,64328298.601746365,250809318.13911632,513225070.0719708,1791046601.9785357,8387090650.509962,48973242897.13917,47818785646.13978,8351187212.624069,1909183466.200675,439419731.2557252,56496940.569725215,4442059.738836423,17681618.149361454,0.0,0.0
10.7,0.0,1549407.5121786518,19682947.184794392,49978508.08456834,140792485.1182665,502739728.9822402,1996193255.0380805,8342208854.838102,47028518691.751755,48349941675.57537,8810471956.911907,1720264695.0820923,573145587.6952811,115927675.42067015,1734678.7441336184,15260647.699478103,0.0,0.0
10.9,0.0,2273258.783779626,27100207.232264858,67837893.09479602,169039918.36692336,606570395.9182498,1680775487.6800401,8366392237.472514,46964991173.65288,46803670915.091,8593408192.86659,2006816842.481637,490011146.593085,83625317.47637852,3962873.5909732506,5566659.510739744,0.0,0.0
11.1,0.0,2288946.3132917904,1485563.7923130384,33125651.56042046,122700728.57713987,609739804.8254117,1989433664.497082,8938309257.802467,46391979457.904144,44563799266.83728,8907156237.657385,2078835122.7977576,456494777.5007521,137818076.72818953,8088128.196560402,9491370.169342054,0.0,0.0
11.3,0.0,28149310.768390886,2307462.1233650427,16310467.73334627,199020861.33708194,733953625.792326,1818680939.4223635,8511510785.116204,43934225899.459595,43522212244.551216,8250725291.809169,1743751641.9111416,320027072.7540557,75912106.15099585,5650565.167385338,6786440.351125526,0.0,0.0
11.5,0.0,8643979.602832781,889286.8292208476,29205956.386013143,239881068.31351942,442426004.94012374,1763960875.5427434,8290828009.830532,42748864102.19002,41143805079.06696,8555241847.703776,1949042688.120932,416486297.7876843,144184724.82323474,80133937.11014228,19992549.630214766,0.0,0.0
11.7,0.0,4382326.453386256,4419584.335977648,35096322.034571216,217595748.53469425,538128985.4621251,1943205607.2781448,7540569459.734757,42471761617.249146,42178577868.431595,8537901810.42538,1950350183.3691192,478242859.7304377,93200894.98562601,13880220.523222554,0.0,0.0,0.0
11.9,0.0,6670593.979343386,30751577.77328069,16226826.049553046,183573841.26175046,670606966.8077217,1857847345.736377,8532296196.063709,41283915081.23063,41164083662.137924,8183689084.2670145,2226094716.5365996,481065408.3095879,97084953.82496361,20554623.25372154,0.0,0.0,0.0
12.1,0.0,2502236.3780052634,19124757.73325818,31545660.907774586,219200454.5884033,688657882.9775462,1847248232.3472757,8562560706.2139635,40848036432.6582,40456435119.636116,8087882777.228514,2084980410.8008888,546764140.8296072,143795214.02436176,81337313.92327376,0.0,0.0,0.0
12.3,0.0,2052124.9543100703,4337526.489298631,25323896.198272035,189242892.07088304,744562920.9914471,1781951417.3501904,8357137952.635004,39888702408.409874,39652518015.92091,8432278579.269751,2256417315.7985373,326604333.4748832,89866917.86021617,45422223.52147147,0.0,0.0,0.0
12.5,0.0,5049046.4576532645,9888573.891341174,42338077.845624335,108468481.40008064,621575668.7382653,1774008059.4079506,8437535462.867197,38263374267.52814,37751964576.472305,8077760097.12753,2217736808.0849185,361819141.6097601,62743669.5689803,21443269.0060152,0.0,0.0,0.0
12.7,0.0,73441018.56957003,4274738.66084249,55923930.928048894,81466396.6480818,502931637.24591184,2058586017.9523265,8540049644.393875,37492166794.15802,37309797114.08587,9312834053.87363,1904849182.8064196,457598975.9422081,133524256.60116157,29232315.960842486,0.0,0.0,0.0
12.9,0.0,11548435.18703216,13603991.788423015,19428266.17682959,78611854.55922447,512960757.8259353,2342122135.985057,8232784603.160409,38403865295.648994,36672113671.054474,7994712880.197839,1973012177.3241107,473424374.7041242,57723697.83549502,45787675.08037143,0.0,0.0,0.0
13.1,0.0,0.0,5553046.053639043,17506981.252316177,79021366.95822544,432656822.1988679,2134815204.5225458,8382090099.636328,37960473074.64839,35504987156.1369,8420919714.3011265,1778465429.5722244,515499384.7471599,68445143.78646521,24695263.705561,0.0,0.0,0.0
13.3,0.0,0.0,19259421.59837342,23084437.252717774,89713662.76421271,402817896.6232835,2147478035.0452173,7853539482.253604,37217726286.88123,34966393201.35053,8117150540.97239,1724801407.9437065,498333154.7368436,91604915.12020811,96889764.7558411,0.0,0.0,0.0
13.5,0.0,0.0,46148865.36322605,112794694.76713492,90604307.16810288,471556766.7736195,2064268535.1479704,8399227707.447367,34724908837.35254,33706212126.683563,8348127955.81716,2673270385.009383,498887384.5955943,105328298.05871649,37988144.6322644,0.0,0.0,0.0
13.7,0.0,0.0,29778551.213207167,27906998.774079908,144160099.92714956,421634296.3545681,2173464337.17714,8474093236.659538,34348420573.495056,33473990174.115894,8206320231.108684,2133900425.4578679,469754624.11050206,91886913.54735227,17051024.7154614,0.0,0.0,0.0
13.9,0.0,0.0,28872898.067139495,22008020.06845314,253803562.2035283,565589930.4523548,1698216852.8233392,8240181122.483767,33283529160.46255,31668142614.305077,8075494380.425247,2160704907.6746655,539604970.8109379,207395626.34090668,8656405.182097826,0.0,0.0,0.0
14.1,0.0,0.0,25833439.224157542,12690344.035969334,309409518.975696,508914544.2344286,1971424833.142006,7971224010.138007,31768873259.483696,31428021594.668755,8725723698.921555,2079370346.6111379,753727115.6654826,130891881.60693882,12901560.028271344,0.0,0.0,0.0
14.3,0.0,0.0,12966610.481176354,42127125.8261747,128184387.48101357,634926733.0526716,2172376655.894161,8736164504.02005,32145247751.04181,30373115067.908302,8426346053.38563,1915884002.2435584,425797148.236414,91000153.31543265,8383513.818360372,0.0,0.0,0.0
14.5,0.0,0.0,23732290.74012196,21891457.198928855,181917833.96970406,451124966.31706405,1921258150.1241066,8273936349.297085,32617244786.82277,29576887795.06584,7687645780.893242,1699891609.729985,402720264.3783147,156298175.0455572,21722552.28382072,0.0,0.0,0.0
14.7,0.0,0.0,15522508.769027315,24088918.06367134,246555923.56890815,424725116.77253944,2068921546.9062564,8558505117.815156,30867665491.670708,29026512731.87828,7692179212.949405,1739461328.8520095,523452132.580863,103031017.74537137,60150324.846500546,0.0,0.0,0.0
